Type,MidSize,Count,SampleWeight,CubeRoot,TuberWeight
A,62.5,15,3.12,5.925,208
A,62.5,16,3.24,5.8723,202.5
A,67.5,6,2.02,6.9566,336.67
A,67.5,6,1.86,6.7679,310
A,67.5,6,1.82,6.719,303.33
A,67.5,8,2.2,6.503,275
A,67.5,12,3.02,6.3136,251.67
A,72.5,1,0.36,7.1138,360
A,72.5,2,0.84,7.4889,420
A,72.5,3,1.06,7.0696,353.33
A,72.5,3,1.04,7.0249,346.67
A,77.5,1,0.32,6.8399,320
A,77.5,1,0.46,7.7194,460
A,77.5,3,1.3,7.5673,433.33
A,82.5,2,1,7.937,500
A,42.5,4,0.22,3.803,55
A,27.5,3,0.048,2.5198,16
A,32.5,1,0.02,2.7144,20
A,32.5,2,0.04,2.7144,20
A,37.5,2,0.06,3.1072,30
A,37.5,3,0.06,2.7144,20
A,27.5,12,0.19,2.5111,15.83
A,27.5,14,0.22,2.5048,15.71
A,32.5,19,0.579,3.1235,30.47
A,32.5,12,0.33,3.0184,27.5
A,22.5,21,0.315,2.4662,15
A,22.5,32,0.369,2.2592,11.53
A,47.5,2,0.16,4.3089,80
A,37.5,6,0.3,3.684,50
A,27.5,7,0.11,2.5048,15.71
A,47.5,3,0.24,4.3089,80
A,42.5,13,0.92,4.1363,70.77
A,47.5,4,0.32,4.3089,80
A,42.5,3,0.18,3.9149,60
A,42.5,8,0.48,3.9149,60
A,32.5,4,0.1,2.924,25
A,32.5,8,0.2,2.924,25
A,37.5,5,0.2,3.42,40
A,52.5,6,1.24,5.9123,206.67
A,52.5,8,1.08,5.1299,135
A,52.5,10,1.32,5.0916,132
A,57.5,15,2.5,5.5032,166.67
A,57.5,17,2.62,5.3615,154.12
A,57.5,23,3.68,5.4288,160
A,62.5,6,1.2,5.848,200
A,62.5,13,2.86,6.0368,220
A,62.5,14,3.44,6.2634,245.71
A,67.5,3,0.9,6.6943,300
A,67.5,6,1.68,6.5421,280
A,67.5,14,4.36,6.7783,311.43
A,72.5,1,0.42,7.4889,420
A,72.5,2,0.62,6.7679,310
A,77.5,1,0.48,7.8297,480
A,32.5,5,0.12,2.8845,24
A,37.5,3,0.1,3.2183,33.33
A,27.5,17,0.265,2.498,15.59
A,32.5,2,0.032,2.5198,16
A,47.5,1,0.08,4.3089,80
A,42.5,2,0.14,4.1213,70
A,37.5,3,0.14,3.6003,46.67
A,42.5,2,0.14,4.1213,70
A,37.5,7,0.32,3.5756,45.71
A,42.5,3,0.2,4.0548,66.67
A,42.5,6,0.38,3.9861,63.33
A,47.5,8,0.64,4.3089,80
A,32.5,3,0.08,2.9876,26.67
A,37.5,3,0.12,3.42,40
A,52.5,2,0.26,5.0658,130
A,52.5,6,0.76,5.0221,126.67
A,52.5,7,0.9,5.0472,128.57
A,57.5,9,1.46,5.4539,162.22
A,57.5,10,1.44,5.2415,144
A,57.5,13,2.04,5.3938,156.92
A,57.5,15,2.4,5.4288,160
A,62.5,10,2.16,6,216
A,62.5,12,2.72,6.0972,226.67
A,62.5,14,2.88,5.9032,205.71
A,62.5,17,3.54,5.9272,208.24
A,67.5,3,0.74,6.2715,246.67
A,67.5,6,1.74,6.6191,290
A,67.5,7,1.92,6.4973,274.29
A,67.5,12,3.6,6.6943,300
A,72.5,2,0.66,6.9104,330
A,72.5,3,1.06,7.0696,353.33
A,77.5,2,0.84,7.4889,420
A,47.5,22,1.76,4.3089,80
A,47.5,16,1.28,4.3089,80
A,27.5,9,0.14,2.4963,15.56
A,32.5,4,0.08,2.7144,20
A,27.5,9,0.14,2.4963,15.56
A,32.5,6,0.1,2.5544,16.67
A,32.5,3,0.038,2.3311,12.67
A,47.5,3,0.24,4.3089,80
A,32.5,3,0.1,3.2183,33.33
A,27.5,9,0.14,2.4963,15.56
A,27.5,9,0.14,2.4963,15.56
A,22.5,1,0.01,2.1544,10
A,22.5,2,0.02,2.1544,10
A,42.5,5,0.3,3.9149,60
A,42.5,5,0.3,3.9149,60
A,42.5,7,0.42,3.9149,60
A,32.5,4,0.1,2.924,25
A,37.5,2,0.08,3.42,40
A,37.5,6,0.24,3.42,40
A,47.5,6,0.48,4.3089,80
A,52.5,1,0.1,4.6416,100
A,52.5,4,0.84,5.9439,210
A,52.5,6,0.68,4.8393,113.33
A,52.5,7,1.6,6.1142,228.57
A,57.5,1,0.16,5.4288,160
A,57.5,10,1.38,5.1676,138
A,57.5,11,1.8,5.4697,163.64
A,57.5,15,2.24,5.3054,149.33
A,62.5,9,1.62,5.6462,180
A,62.5,11,1.9,5.5691,172.73
A,62.5,12,2.36,5.8154,196.67
A,62.5,15,2.84,5.7422,189.33
A,67.5,5,1.24,6.2828,248
A,67.5,7,1.76,6.3116,251.43
A,67.5,11,2.76,6.3072,250.91
A,67.5,13,3.46,6.4325,266.15
A,72.5,3,1,6.9336,333.33
A,72.5,4,1.4,7.0473,350
A,72.5,4,1.3,6.8753,325
A,72.5,6,1.76,6.6444,293.33
A,77.5,2,0.6,6.6943,300
A,77.5,2,0.5,6.2996,250
A,77.5,3,1.1,7.1574,366.67
A,47.5,1,0.08,4.3089,80
A,42.5,4,0.22,3.803,55
A,22.5,3,0.02,1.8821,6.67
A,32.5,5,0.1,2.7144,20
A,37.5,4,0.1,2.924,25
A,47.5,2,0.16,4.3089,80
A,42.5,3,0.18,3.9149,60
A,37.5,2,0.08,3.42,40
A,52.5,1,0.12,4.9324,120
A,57.5,9,1.48,5.4786,164.44
A,57.5,10,1.42,5.2171,142
A,62.5,7,1.56,6.0628,222.86
A,62.5,8,2.18,6.4832,272.5
A,67.5,9,2.52,6.5421,280
A,67.5,13,3.26,6.3061,250.77
A,72.5,2,0.82,7.429,410
A,72.5,4,1.54,7.2748,385
A,77.5,2,0.94,7.775,470
A,77.5,4,1.7,7.5185,425
A,47.5,2,0.16,4.3089,80
A,32.5,2,0.04,2.7144,20
A,37.5,2,0.04,2.7144,20
A,47.5,6,0.48,4.3089,80
A,37.5,9,0.43,3.6286,47.78
A,22.5,3,0.05,2.5544,16.67
A,22.5,3,0.04,2.3713,13.33
A,27.5,5,0.077,2.4879,15.4
A,27.5,13,0.2,2.4871,15.38
A,27.5,30,0.455,2.4753,15.17
A,42.5,4,0.25,3.9685,62.5
A,32.5,7,0.18,2.9516,25.71
A,32.5,6,0.15,2.924,25
A,37.5,7,0.28,3.42,40
A,52.5,8,0.8,4.6416,100
A,52.5,9,1.06,4.9018,117.78
A,52.5,9,0.73,4.3287,81.11
A,57.5,10,1.33,5.1045,133
A,57.5,10,1.26,5.0133,126
A,57.5,11,1.86,5.5298,169.09
A,62.5,16,2.5,5.3861,156.25
A,62.5,18,2.86,5.4162,158.89
A,62.5,21,4.2,5.848,200
A,67.5,10,2.13,5.9721,213
A,67.5,11,2.33,5.961,211.82
A,67.5,12,3.25,6.4699,270.83
A,72.5,6,2.17,7.1247,361.67
A,72.5,8,2.29,6.5905,286.25
A,72.5,15,3.74,6.294,249.33
A,77.5,2,0.8,7.3681,400
A,77.5,5,1.95,7.3061,390
A,77.5,7,2.81,7.3768,401.43
A,82.5,2,1.17,8.3634,585
A,82.5,4,1.9,7.8025,475
A,87.5,2,1.37,8.8152,685
A,87.5,2,1.27,8.5952,635
A,32.5,6,0.14,2.8575,23.33
A,37.5,10,0.34,3.2396,34
A,47.5,1,0.08,4.3089,80
A,47.5,14,1.12,4.3089,80
A,42.5,6,0.27,3.5569,45
A,42.5,5,0.22,3.5303,44
A,47.5,7,0.56,4.3089,80
A,37.5,2,0.1,3.684,50
A,47.5,10,0.8,4.3089,80
A,42.5,4,0.3,4.2172,75
A,47.5,14,1.12,4.3089,80
A,32.5,1,0.03,3.1072,30
A,37.5,5,0.22,3.5303,44
A,52.5,4,0.5,5,125
A,57.5,17,2.64,5.3751,155.29
A,57.5,19,2.88,5.3319,151.58
A,62.5,15,3.42,6.1091,228
A,62.5,18,3.98,6.047,221.11
A,67.5,11,2.96,6.456,269.09
A,67.5,11,3.16,6.5983,287.27
A,72.5,5,1.48,6.6644,296
A,72.5,5,1.42,6.5731,284
A,77.5,2,0.88,7.6059,440
A,77.5,2,0.86,7.5478,430
A,82.5,2,0.78,7.3061,390
A,42.5,4,0.22,3.803,55
A,32.5,2,0.04,2.7144,20
A,42.5,6,0.48,4.3089,80
A,32.5,1,0.04,3.42,40
A,32.5,5,0.16,3.1748,32
A,47.5,27,2.16,4.3089,80
A,42.5,4,0.26,4.0207,65
A,47.5,22,1.765,4.3129,80.23
A,37.5,3,0.12,3.42,40
A,52.5,4,0.54,5.1299,135
A,52.5,7,0.88,5.0095,125.71
A,57.5,8,1.3,5.457,162.5
A,57.5,15,2.3,5.3524,153.33
A,62.5,9,2.02,6.0772,224.44
A,62.5,13,2.68,5.9074,206.15
A,67.5,7,2.1,6.6943,300
A,67.5,27,7.16,6.4247,265.19
A,72.5,1,0.42,7.4889,420
A,72.5,8,2.78,7.0305,347.5
A,77.5,1,0.34,6.9795,340
A,82.5,1,0.52,8.0415,520
A,87.5,2,1.1,8.1932,550
A,27.5,4,0.06,2.4662,15
A,27.5,4,0.06,2.4662,15
A,37.5,4,0.08,2.7144,20
A,32.5,2,0.08,3.42,40
A,32.5,4,0.16,3.42,40
A,37.5,4,0.21,3.7444,52.5
A,22.5,1,0.02,2.7144,20
A,22.5,1,0.02,2.7144,20
A,22.5,2,0.04,2.7144,20
A,27.5,4,0.06,2.4662,15
A,37.5,5,0.24,3.6342,48
A,47.5,25,2.02,4.3232,80.8
A,47.5,25,2.02,4.3232,80.8
A,27.5,4,0.06,2.4662,15
A,32.5,2,0.06,3.1072,30
A,32.5,4,0.12,3.1072,30
A,47.5,24,1.94,4.3238,80.83
A,27.5,2,0.03,2.4662,15
A,47.5,24,1.94,4.3238,80.83
A,47.5,24,1.94,4.3238,80.83
A,47.5,19,1.54,4.3277,81.05
A,42.5,6,0.39,4.0207,65
A,47.5,19,1.54,4.3277,81.05
A,37.5,6,0.25,3.4668,41.67
A,42.5,6,0.37,3.9508,61.67
A,32.5,4,0.1,2.924,25
A,37.5,5,0.2,3.42,40
A,52.5,4,0.52,5.0658,130
A,52.5,5,0.62,4.9866,124
A,52.5,6,0.76,5.0221,126.67
A,52.5,6,0.8,5.1087,133.33
A,52.5,7,0.88,5.0095,125.71
A,52.5,10,1.23,4.9732,123
A,52.5,11,1.42,5.054,129.09
A,57.5,7,1.28,5.6759,182.86
A,57.5,8,1.43,5.6331,178.75
A,57.5,10,1.86,5.7083,186
A,57.5,10,1.54,5.3601,154
A,57.5,13,2.04,5.3938,156.92
A,57.5,15,2.52,5.5178,168
A,57.5,16,2.52,5.4004,157.5
A,62.5,7,2.03,6.6191,290
A,62.5,8,2.22,6.5226,277.5
A,62.5,9,1.98,6.0368,220
A,62.5,11,2.38,6.0034,216.36
A,62.5,12,2.51,5.936,209.17
A,62.5,16,3.58,6.0709,223.75
A,62.5,16,3.04,5.7489,190
A,67.5,7,1.74,6.2876,248.57
A,67.5,9,3.19,7.077,354.44
A,67.5,9,2.82,6.7921,313.33
A,67.5,11,3.19,6.6191,290
A,67.5,11,3.16,6.5983,287.27
A,67.5,12,3.76,6.7921,313.33
A,67.5,13,3.48,6.4448,267.69
A,72.5,2,0.66,6.9104,330
A,72.5,7,2.06,6.6516,294.29
A,72.5,9,3.12,7.0249,346.67
A,72.5,10,4.23,7.5067,423
A,72.5,10,3.62,7.1269,362
A,72.5,11,4.4,7.3681,400
A,77.5,2,0.88,7.6059,440
A,77.5,6,2.95,7.8927,491.67
A,77.5,6,2.85,7.8025,475
A,77.5,7,2.85,7.4117,407.14
A,77.5,8,3.5,7.5915,437.5
A,82.5,1,0.61,8.4809,610
A,82.5,2,0.84,7.4889,420
A,82.5,3,1.42,7.7933,473.33
A,82.5,3,1.34,7.6441,446.67
A,87.5,1,0.68,8.7937,680
A,87.5,2,1.23,8.504,615
A,37.5,5,0.19,3.362,38
A,42.5,5,0.28,3.8259,56
A,27.5,4,0.06,2.4662,15
A,42.5,3,0.15,3.684,50
A,37.5,2,0.04,2.7144,20
A,42.5,1,0.04,3.42,40
A,42.5,2,0.08,3.42,40
A,42.5,7,0.24,3.2487,34.29
A,47.5,13,1.06,4.3363,81.54
A,47.5,19,1.55,4.337,81.58
A,52.5,2,0.24,4.9324,120
A,52.5,4,0.58,5.2536,145
A,57.5,2,0.32,5.4288,160
A,57.5,13,2.66,5.8927,204.62
A,62.5,10,2.54,6.333,254
A,62.5,14,3.68,6.4058,262.86
A,67.5,5,1.72,7.0068,344
A,67.5,10,2.94,6.6494,294
A,72.5,4,1.42,7.0807,355
A,72.5,7,2.4,6.999,342.86
A,77.5,7,3.32,7.7985,474.29
A,77.5,24,13.22,8.1973,550.83
A,87.5,1,0.56,8.2426,560
A,42.5,9,0.28,3.1451,31.11
A,27.5,3,0.045,2.4662,15
A,32.5,2,0.04,2.7144,20
A,37.5,2,0.06,3.1072,30
A,37.5,2,0.04,2.7144,20
A,42.5,1,0.1,4.6416,100
A,32.5,1,0.04,3.42,40
A,37.5,10,0.52,3.7325,52
A,37.5,8,0.41,3.7145,51.25
A,32.5,2,0.06,3.1072,30
A,42.5,14,0.92,4.0354,65.71
A,47.5,9,0.737,4.3425,81.89
A,42.5,11,0.7,3.9924,63.64
A,47.5,21,1.72,4.3428,81.9
A,37.5,4,0.16,3.42,40
A,52.5,1,0.12,4.9324,120
A,52.5,2,0.24,4.9324,120
A,52.5,9,0.96,4.7425,106.67
A,52.5,11,1.2,4.7782,109.09
A,52.5,12,1.26,4.7177,105
A,52.5,12,1.32,4.7914,110
A,57.5,4,0.66,5.4848,165
A,57.5,5,0.6,4.9324,120
A,57.5,8,1.2,5.3133,150
A,57.5,11,1.59,5.2481,144.55
A,57.5,13,1.88,5.2489,144.62
A,57.5,18,2.33,5.0586,129.44
A,62.5,8,1.58,5.8236,197.5
A,62.5,12,2.26,5.732,188.33
A,62.5,13,2.34,5.6462,180
A,62.5,20,3.74,5.7185,187
A,62.5,23,4.46,5.7881,193.91
A,62.5,23,4.12,5.6371,179.13
A,67.5,10,2.12,5.9627,212
A,67.5,13,3.58,6.506,275.38
A,67.5,14,3.8,6.4747,271.43
A,67.5,14,4.18,6.6837,298.57
A,67.5,20,4.54,6.1002,227
A,67.5,25,5.96,6.2006,238.4
A,72.5,2,0.65,6.8753,325
A,72.5,4,1.16,6.6191,290
A,72.5,5,1.77,7.074,354
A,72.5,9,3.24,7.1138,360
A,72.5,10,3.5,7.0473,350
A,72.5,13,3.56,6.4938,273.85
A,77.5,1,0.46,7.7194,460
A,77.5,4,1.32,6.9104,330
A,77.5,6,2.1,7.0473,350
A,77.5,7,2.96,7.5058,422.86
A,77.5,14,5.94,7.5143,424.29
A,82.5,3,1.76,8.3714,586.67
A,82.5,4,1.91,7.8161,477.5
A,82.5,4,2.32,8.3396,580
A,82.5,11,4.51,7.429,410
A,87.5,1,0.4,7.3681,400
A,87.5,4,2.66,8.7285,665
A,87.5,4,2.92,9.0041,730
A,47.5,10,0.82,4.3445,82
A,47.5,28,2.3,4.347,82.14
A,32.5,4,0.09,2.8231,22.5
A,37.5,9,0.32,3.2883,35.56
A,22.5,2,0.01,1.71,5
A,42.5,6,0.32,3.7641,53.33
A,32.5,1,0.02,2.7144,20
A,42.5,3,0.15,3.684,50
A,47.5,9,0.74,4.3484,82.22
A,37.5,6,0.3,3.684,50
A,47.5,26,2.14,4.3499,82.31
A,52.5,9,1.02,4.8393,113.33
A,52.5,9,1.12,4.9926,124.44
A,57.5,18,2.74,5.3394,152.22
A,57.5,20,3.62,5.6567,181
A,62.5,18,3.96,6.0368,220
A,62.5,20,4.28,5.9814,214
A,67.5,7,1.86,6.4289,265.71
A,67.5,14,3.66,6.3942,261.43
A,72.5,1,0.44,7.6059,440
A,72.5,6,2.24,7.2005,373.33
A,77.5,1,0.52,8.0415,520
A,37.5,5,0.2,3.42,40
A,47.5,18,1.485,4.3533,82.5
A,32.5,5,0.12,2.8845,24
A,42.5,9,0.5,3.8157,55.56
A,42.5,14,0.74,3.7529,52.86
A,32.5,6,0.12,2.7144,20
A,52.5,7,0.74,4.7284,105.71
A,52.5,7,0.74,4.7284,105.71
A,52.5,13,1.46,4.8247,112.31
A,57.5,1,0.14,5.1925,140
A,57.5,2,0.32,5.4288,160
A,27.5,8,0.12,2.4662,15
A,32.5,12,0.34,3.0486,28.33
A,32.5,3,0.08,2.9876,26.67
A,47.5,2,0.165,4.3533,82.5
A,42.5,29,1.8,3.9594,62.07
A,37.5,15,0.62,3.4575,41.33
A,37.5,5,0.2,3.42,40
A,42.5,32,1.88,3.8875,58.75
A,47.5,16,1.321,4.3544,82.56
A,42.5,23,1.34,3.8767,58.26
A,47.5,7,0.58,4.3596,82.86
A,32.5,11,0.26,2.8699,23.64
A,37.5,23,0.86,3.3439,37.39
A,27.5,1,0.015,2.4662,15
A,27.5,7,0.105,2.4662,15
A,52.5,7,0.92,5.0843,131.43
A,52.5,10,1.16,4.877,116
A,52.5,15,1.86,4.9866,124
A,57.5,1,0.16,5.4288,160
A,57.5,2,0.4,5.848,200
A,32.5,12,0.36,3.1072,30
A,42.5,23,1.58,4.0955,68.7
A,42.5,28,1.82,4.0207,65
A,47.5,7,0.58,4.3596,82.86
A,22.5,2,0.02,2.1544,10
A,47.5,14,1.16,4.3596,82.86
A,47.5,7,0.58,4.3596,82.86
A,32.5,3,0.08,2.9876,26.67
A,37.5,24,1,3.4668,41.67
A,42.5,22,1.3,3.895,59.09
A,32.5,9,0.22,2.9022,24.44
A,37.5,14,0.53,3.3578,37.86
A,22.5,8,0.06,1.9574,7.5
A,27.5,4,0.06,2.4662,15
A,22.5,3,0.02,1.8821,6.67
A,27.5,8,0.12,2.4662,15
A,37.5,16,0.5,3.1498,31.25
A,32.5,19,0.9,3.6182,47.37
A,37.5,11,0.52,3.6158,47.27
A,47.5,25,2.08,4.3656,83.2
A,27.5,1,0.015,2.4662,15
A,47.5,3,0.25,4.3679,83.33
A,37.5,14,0.62,3.538,44.29
A,22.5,5,0.06,2.2894,12
A,32.5,9,0.25,3.0285,27.78
A,32.5,13,0.36,3.0254,27.69
A,37.5,15,0.64,3.4943,42.67
A,27.5,7,0.105,2.4662,15
A,27.5,4,0.06,2.4662,15
A,27.5,2,0.03,2.4662,15
A,22.5,2,0.02,2.1544,10
A,22.5,4,0.04,2.1544,10
A,37.5,30,1.26,3.476,42
A,27.5,4,0.06,2.4662,15
A,27.5,2,0.03,2.4662,15
A,32.5,3,0.08,2.9876,26.67
A,42.5,29,1.76,3.9298,60.69
A,42.5,36,2.16,3.9149,60
A,47.5,24,2,4.3679,83.33
A,22.5,1,0.01,2.1544,10
A,32.5,8,0.2,2.924,25
A,47.5,18,1.5,4.3679,83.33
A,47.5,18,1.5,4.3679,83.33
A,42.5,14,0.8,3.8517,57.14
A,42.5,33,1.88,3.8478,56.97
A,42.5,23,1.3,3.8377,56.52
A,32.5,6,0.14,2.8575,23.33
A,37.5,20,0.76,3.362,38
A,42.5,21,1.18,3.8302,56.19
A,37.5,5,0.18,3.3019,36
A,47.5,24,2,4.3679,83.33
A,22.5,4,0.02,1.71,5
A,52.5,8,0.88,4.7914,110
A,52.5,10,1.22,4.9597,122
A,52.5,17,1.78,4.7133,104.71
A,57.5,2,0.26,5.0658,130
A,57.5,10,1.44,5.2415,144
A,62.5,3,0.6,5.848,200
A,62.5,5,0.93,5.7083,186
A,52.5,2,0.28,5.1925,140
A,52.5,2,0.28,5.1925,140
A,52.5,10,1.22,4.9597,122
A,52.5,10,1.22,4.9597,122
A,52.5,17,1.78,4.7133,104.71
A,52.5,17,1.78,4.7133,104.71
A,57.5,2,0.26,5.0658,130
A,57.5,2,0.26,5.0658,130
A,57.5,10,1.44,5.2415,144
A,57.5,10,1.44,5.2415,144
A,62.5,3,0.6,5.848,200
A,62.5,3,0.6,5.848,200
A,62.5,5,0.83,5.4959,166
A,62.5,5,0.83,5.4959,166
A,32.5,12,0.38,3.1637,31.67
A,37.5,23,1.12,3.6517,48.7
A,37.5,11,0.52,3.6158,47.27
A,27.5,4,0.06,2.4662,15
A,27.5,4,0.06,2.4662,15
A,37.5,11,0.52,3.6158,47.27
A,27.5,4,0.06,2.4662,15
A,27.5,4,0.06,2.4662,15
A,27.5,6,0.09,2.4662,15
A,27.5,4,0.06,2.4662,15
A,37.5,28,1.28,3.5756,45.71
A,27.5,13,0.194,2.462,14.92
A,32.5,13,0.38,3.0804,29.23
A,52.5,8,0.9,4.8274,112.5
A,52.5,12,1.32,4.7914,110
A,52.5,23,2.53,4.7914,110
A,57.5,1,0.16,5.4288,160
A,57.5,4,0.68,5.5397,170
A,57.5,10,1.42,5.2171,142
A,62.5,1,0.2,5.848,200
A,62.5,2,0.4,5.848,200
A,67.5,1,0.26,6.3825,260
A,37.5,14,0.62,3.538,44.29
A,37.5,14,0.62,3.538,44.29
A,32.5,20,0.56,3.0366,28
A,37.5,34,1.48,3.5177,43.53
A,37.5,14,0.6,3.4995,42.86
A,32.5,3,0.08,2.9876,26.67
A,32.5,3,0.08,2.9876,26.67
A,37.5,27,1.14,3.4821,42.22
A,22.5,1,0.01,2.1544,10
A,22.5,2,0.02,2.1544,10
A,37.5,25,1.04,3.465,41.6
A,42.5,20,1.22,3.9365,61
A,42.5,20,1.22,3.9365,61
A,32.5,22,0.58,2.9762,26.36
A,42.5,24,1.46,3.9329,60.83
A,32.5,23,0.6,2.9658,26.09
A,42.5,22,1.32,3.9149,60
A,27.5,17,0.253,2.4597,14.88
A,47.5,3,0.25,4.3679,83.33
A,47.5,17,1.42,4.3713,83.53
A,47.5,25,2.09,4.3726,83.6
A,32.5,8,0.2,2.924,25
A,32.5,8,0.2,2.924,25
A,47.5,4,0.335,4.3752,83.75
A,27.5,7,0.102,2.4425,14.57
A,42.5,18,1.06,3.8906,58.89
A,47.5,20,1.68,4.3795,84
A,42.5,14,0.8,3.8517,57.14
A,42.5,14,0.8,3.8517,57.14
A,47.5,5,0.42,4.3795,84
A,47.5,5,0.42,4.3795,84
A,47.5,20,1.68,4.3795,84
A,32.5,6,0.14,2.8575,23.33
A,32.5,6,0.14,2.8575,23.33
A,42.5,23,1.3,3.8377,56.52
A,42.5,23,1.3,3.8377,56.52
A,42.5,21,1.18,3.8302,56.19
A,42.5,21,1.18,3.8302,56.19
A,27.5,11,0.16,2.441,14.55
A,42.5,32,1.78,3.8173,55.63
A,27.5,9,0.13,2.4354,14.44
A,27.5,32,0.46,2.4315,14.38
A,37.5,5,0.18,3.3019,36
A,37.5,5,0.18,3.3019,36
A,32.5,19,0.38,2.7144,20
A,47.5,36,3.025,4.38,84.03
A,47.5,10,0.842,4.383,84.2
A,47.5,17,1.432,4.3836,84.24
A,52.5,1,0.11,4.7914,110
A,52.5,7,0.675,4.5857,96.43
A,37.5,26,1.1,3.4845,42.31
A,32.5,18,0.47,2.9667,26.11
A,27.5,3,0.043,2.4291,14.33
A,32.5,24,0.605,2.9321,25.21
A,27.5,7,0.1,2.4264,14.29
A,32.5,20,0.5,2.924,25
A,42.5,31,1.85,3.9078,59.68
A,27.5,7,0.1,2.4264,14.29
A,37.5,33,1.3,3.4026,39.39
A,37.5,27,1.05,3.388,38.89
A,42.5,41,2.34,3.8501,57.07
A,42.5,37,2.05,3.8123,55.41
A,47.5,7,0.59,4.3845,84.29
A,47.5,32,2.7,4.386,84.38
A,47.5,16,1.351,4.3871,84.44
A,32.5,6,0.225,3.3472,37.5
A,52.5,19,2.355,4.9859,123.95
A,52.5,23,2.77,4.9384,120.43
A,52.5,25,2.6,4.7027,104
A,57.5,5,0.79,5.4061,158
A,57.5,7,1.07,5.3468,152.86
A,57.5,17,2.53,5.2994,148.82
A,62.5,1,0.185,5.698,185
A,62.5,6,1.055,5.6023,175.83
A,67.5,1,0.26,6.3825,260
A,67.5,4,0.855,5.9791,213.75
A,72.5,1,0.245,6.2573,245
A,72.5,3,0.885,6.6569,295
A,52.5,2,0.2,4.6416,100
A,52.5,10,0.925,4.5225,92.5
A,52.5,11,1.035,4.5483,94.09
A,57.5,2,0.25,5,125
A,57.5,4,0.515,5.0495,128.75
A,62.5,1,0.13,5.0658,130
A,52.5,10,1.3,5.0658,130
A,52.5,12,1.48,4.9777,123.33
A,52.5,16,1.84,4.8629,115
A,57.5,1,0.14,5.1925,140
A,57.5,2,0.32,5.4288,160
A,27.5,7,0.1,2.4264,14.29
A,27.5,14,0.2,2.4264,14.29
A,42.5,9,0.605,4.066,67.22
A,42.5,9,0.59,4.0321,65.56
A,42.5,24,1.56,4.0207,65
A,47.5,9,0.76,4.3872,84.44
A,37.5,29,1.26,3.5155,43.45
A,32.5,2,0.055,3.0184,27.5
A,42.5,33,2.14,4.0176,64.85
A,42.5,36,2.28,3.9861,63.33
A,22.5,4,0.04,2.1544,10
A,22.5,4,0.04,2.1544,10
A,47.5,40,3.38,4.3882,84.5
A,32.5,9,0.24,2.9876,26.67
A,47.5,24,2.03,4.3896,84.58
A,27.5,7,0.1,2.4264,14.29
A,47.5,19,1.61,4.3923,84.74
A,37.5,17,0.7,3.4532,41.18
A,37.5,28,1.14,3.4402,40.71
A,32.5,15,0.38,2.937,25.33
A,17.5,2,0.01,1.71,5
A,32.5,12,0.3,2.924,25
A,47.5,21,1.78,4.3927,84.76
A,47.5,21,1.78,4.3927,84.76
A,27.5,12,0.17,2.4197,14.17
A,27.5,22,0.31,2.4153,14.09
A,42.5,21,1.22,3.873,58.1
A,32.5,13,0.315,2.8937,24.23
A,32.5,10,0.24,2.8845,24
A,27.5,16,0.225,2.4137,14.06
A,27.5,2,0.028,2.4101,14
A,37.5,7,0.265,3.3578,37.86
A,32.5,14,0.315,2.8231,22.5
A,37.5,14,0.53,3.3578,37.86
A,37.5,28,1.035,3.3311,36.96
A,22.5,3,0.02,1.8821,6.67
A,32.5,1,0.02,2.7144,20
A,37.5,28,1,3.2932,35.71
A,42.5,31,1.655,3.7654,53.39
A,37.5,19,0.64,3.2296,33.68
A,27.5,10,0.14,2.4101,14
A,27.5,5,0.07,2.4101,14
A,42.5,37,1.87,3.6973,50.54
A,42.5,39,1.955,3.6872,50.13
A,37.5,2,0.065,3.1913,32.5
A,47.5,23,1.95,4.3931,84.78
A,17.5,3,0.01,1.4938,3.33
A,47.5,16,1.36,4.3968,85
A,47.5,8,0.68,4.3968,85
A,32.5,7,0.32,3.5756,45.71
A,52.5,8,0.94,4.8979,117.5
A,52.5,10,1.14,4.8488,114
A,52.5,13,1.52,4.8899,116.92
A,57.5,2,0.32,5.4288,160
A,57.5,4,0.6,5.3133,150
A,57.5,7,0.96,5.1569,137.14
A,62.5,2,0.38,5.7489,190
A,37.5,12,0.54,3.5569,45
A,37.5,17,0.76,3.5491,44.71
A,47.5,16,1.36,4.3968,85
A,47.5,16,1.36,4.3968,85
A,42.5,29,1.86,4.0029,64.14
A,32.5,9,0.24,2.9876,26.67
A,47.5,24,2.04,4.3968,85
A,37.5,12,0.5,3.4668,41.67
A,42.5,25,1.52,3.9322,60.8
A,42.5,30,1.82,3.9293,60.67
A,32.5,14,0.34,2.8959,24.29
A,27.5,9,0.125,2.4037,13.89
A,27.5,9,0.125,2.4037,13.89
A,52.5,4,0.44,4.7914,110
A,52.5,5,0.58,4.877,116
A,52.5,5,0.55,4.7914,110
A,57.5,1,0.15,5.3133,150
A,57.5,2,0.29,5.2536,145
A,32.5,8,0.23,3.0635,28.75
A,37.5,21,0.94,3.5506,44.76
A,32.5,5,0.14,3.0366,28
A,37.5,14,0.6,3.4995,42.86
A,42.5,31,1.98,3.9973,63.87
A,42.5,31,1.94,3.9702,62.58
A,47.5,14,1.19,4.3968,85
A,32.5,12,0.3,2.924,25
A,47.5,8,0.68,4.3968,85
A,42.5,37,2.18,3.8912,58.92
