Type,MidSize,Count,SampleWeight,CubeRoot,TuberWeight
Chanters Hole,32.5,1,0.0323,3.184692513,32.30
Chanters Hole,32.5,1,0.0293,3.082874695,29.30
Chanters Hole,32.5,1,0.0312,3.14812183,31.20
Chanters Hole,32.5,1,0.0367,3.323191392,36.70
Chanters Hole,32.5,1,0.029,3.072316822,29.00
Chanters Hole,32.5,1,0.031,3.141380649,31.00
Chanters Hole,32.5,1,0.0239,2.880487312,23.90
Chanters Hole,32.5,1,0.036,3.301927245,36.00
Chanters Hole,32.5,1,0.026,2.962496065,26.00
Chanters Hole,32.5,1,0.0418,3.470500357,41.80
Chanters Hole,32.5,1,0.0332,3.214001147,33.20
Chanters Hole,32.5,1,0.0266,2.985111414,26.60
Chanters Hole,32.5,1,0.04,3.419951889,40.00
Chanters Hole,32.5,1,0.0288,3.065237726,28.80
Chanters Hole,32.5,1,0.0335,3.22365286,33.50
Chanters Hole,32.5,1,0.0328,3.201041324,32.80
Chanters Hole,32.5,1,0.0295,3.089873299,29.50
Chanters Hole,32.5,1,0.0339,3.236432589,33.90
Chanters Hole,32.5,1,0.0298,3.10031214,29.80
Chanters Hole,32.5,1,0.036,3.301927245,36.00
Chanters Hole,32.5,1,0.0292,3.079363445,29.20
Chanters Hole,32.5,1,0.0246,2.908339054,24.60
Chanters Hole,32.5,1,0.0305,3.124399881,30.50
Chanters Hole,32.5,1,0.0295,3.089873299,29.50
Chanters Hole,32.5,1,0.0417,3.467730603,41.70
Chanters Hole,32.5,1,0.0448,3.551616002,44.80
Chanters Hole,32.5,1,0.0323,3.184692513,32.30
Chanters Hole,32.5,1,0.0371,3.335221149,37.10
Chanters Hole,32.5,1,0.0389,3.388310487,38.90
Chanters Hole,32.5,1,0.0346,3.258557326,34.60
Chanters Hole,32.5,1,0.0305,3.124399881,30.50
Chanters Hole,32.5,1,0.0258,2.95488036,25.80
Chanters Hole,32.5,1,0.0386,3.379577689,38.60
Chanters Hole,32.5,1,0.037,3.332221848,37.00
Chanters Hole,32.5,1,0.0247,2.912274565,24.70
Chanters Hole,32.5,1,0.0287,3.061685883,28.70
Chanters Hole,32.5,1,0.0265,2.981365976,26.50
Chanters Hole,32.5,1,0.0452,3.562154984,45.20
Chanters Hole,32.5,1,0.0271,3.003699137,27.10
Chanters Hole,32.5,1,0.0302,3.114122176,30.20
Chanters Hole,32.5,1,0.0267,2.988847477,26.70
Chanters Hole,32.5,1,0.0282,3.043801796,28.20
Chanters Hole,32.5,1,0.0368,3.326206994,36.80
Chanters Hole,32.5,1,0.028,3.036588969,28.00
Chanters Hole,32.5,1,0.0315,3.158179795,31.50
Chanters Hole,32.5,1,0.0308,3.134610411,30.80
Chanters Hole,32.5,1,0.0295,3.089873299,29.50
Chanters Hole,32.5,1,0.0435,3.516924824,43.50
Chanters Hole,32.5,1,0.0316,3.161518254,31.60
Chanters Hole,32.5,1,0.0355,3.286569222,35.50
Chanters Hole,32.5,1,0.0263,2.973846736,26.30
Chanters Hole,32.5,1,0.0289,3.068781357,28.90
Chanters Hole,32.5,1,0.0358,3.295801206,35.80
Chanters Hole,32.5,1,0.0271,3.003699137,27.10
Chanters Hole,32.5,1,0.0323,3.184692513,32.30
Chanters Hole,32.5,1,0.0307,3.131214297,30.70
Chanters Hole,32.5,1,0.031,3.141380649,31.00
Chanters Hole,32.5,1,0.0227,2.831448186,22.70
Chanters Hole,32.5,1,0.0287,3.061685883,28.70
Chanters Hole,32.5,1,0.048,3.634241181,48.00
Chanters Hole,32.5,1,0.0311,3.144754852,31.10
Chanters Hole,32.5,1,0.0322,3.181402539,32.20
Chanters Hole,32.5,1,0.0229,2.839739443,22.90
Chanters Hole,32.5,1,0.0285,3.054557369,28.50
Chanters Hole,32.5,1,0.0345,3.255415032,34.50
Chanters Hole,32.5,1,0.0313,3.151481621,31.30
Chanters Hole,32.5,1,0.0294,3.086377965,29.40
Chanters Hole,32.5,1,0.0304,3.120981498,30.40
Chanters Hole,32.5,1,0.0311,3.144754852,31.10
Chanters Hole,32.5,1,0.0334,3.220442048,33.40
Chanters Hole,32.5,1,0.0287,3.061685883,28.70
Chanters Hole,32.5,1,0.0212,2.767655004,21.20
Chanters Hole,32.5,1,0.0321,3.178105747,32.10
Chanters Hole,32.5,1,0.0305,3.124399881,30.50
Chanters Hole,32.5,1,0.034,3.239611797,34.00
Hanger Blackdyke,32.5,1,0.0333,3.217224821,33.30
Hanger Blackdyke,32.5,1,0.0311,3.144754852,31.10
Hanger Blackdyke,32.5,1,0.0385,3.376656704,38.50
Hanger Blackdyke,32.5,1,0.0387,3.382493633,38.70
Hanger Blackdyke,32.5,1,0.0344,3.25226666,34.40
Hanger Blackdyke,32.5,1,0.0366,3.320170307,36.60
Hanger Blackdyke,32.5,1,0.0434,3.514227794,43.40
Hanger Blackdyke,32.5,1,0.0264,2.977611103,26.40
Hanger Blackdyke,32.5,1,0.0425,3.489766019,42.50
Hanger Blackdyke,32.5,1,0.0341,3.242784779,34.10
Hanger Blackdyke,32.5,1,0.0318,3.168174102,31.80
Hanger Blackdyke,32.5,1,0.0332,3.214001147,33.20
Hanger Blackdyke,32.5,1,0.0343,3.24911218,34.30
Hanger Blackdyke,32.5,1,0.0331,3.210770993,33.10
Hanger Blackdyke,32.5,1,0.0311,3.144754852,31.10
Hanger Blackdyke,32.5,1,0.0364,3.314111589,36.40
Hanger Blackdyke,32.5,1,0.0381,3.364921921,38.10
Hanger Blackdyke,32.5,1,0.0375,3.347164746,37.50
Hanger Blackdyke,32.5,1,0.0304,3.120981498,30.40
Hanger Blackdyke,32.5,1,0.0291,3.07584417,29.10
Hanger Blackdyke,32.5,1,0.0353,3.280385634,35.30
Hanger Blackdyke,32.5,1,0.0409,3.445411525,40.90
Hanger Blackdyke,32.5,1,0.0293,3.082874695,29.30
Hanger Blackdyke,32.5,1,0.0256,2.947225196,25.60
Hanger Blackdyke,32.5,1,0.0281,3.04019966,28.10
Hanger Blackdyke,32.5,1,0.0321,3.178105747,32.10
Hanger Blackdyke,32.5,1,0.0386,3.379577689,38.60
Hanger Blackdyke,32.5,1,0.0333,3.217224821,33.30
Hanger Blackdyke,32.5,1,0.0388,3.385404559,38.80
Hanger Blackdyke,32.5,1,0.0315,3.158179795,31.50
Hanger Blackdyke,32.5,1,0.039,3.391211439,39.00
Hanger Blackdyke,32.5,1,0.0286,3.05812578,28.60
Hanger Blackdyke,32.5,1,0.0319,3.171491564,31.90
Hanger Blackdyke,32.5,1,0.0366,3.320170307,36.60
Hanger Blackdyke,32.5,1,0.0305,3.124399881,30.50
Hanger Blackdyke,32.5,1,0.0283,3.047395426,28.30
Hanger Blackdyke,32.5,1,0.0379,3.359023711,37.90
Hanger Blackdyke,32.5,1,0.0316,3.161518254,31.60
Hanger Blackdyke,32.5,1,0.0347,3.261693572,34.70
Hanger Blackdyke,32.5,1,0.0265,2.981365976,26.50
Hanger Blackdyke,32.5,1,0.027,2.999999997,27.00
Hanger Blackdyke,32.5,1,0.0389,3.388310487,38.90
Hanger Blackdyke,32.5,1,0.034,3.239611797,34.00
Hanger Blackdyke,32.5,1,0.03,3.107232502,30.00
Hanger Blackdyke,32.5,1,0.0284,3.0509806,28.40
Hanger Blackdyke,32.5,1,0.036,3.301927245,36.00
Hanger Blackdyke,32.5,1,0.0371,3.335221149,37.10
Hanger Blackdyke,32.5,1,0.0382,3.367863288,38.20
Hanger Blackdyke,32.5,1,0.0351,3.274178645,35.10
Hanger Blackdyke,32.5,1,0.0275,3.018405365,27.50
Hanger Blackdyke,32.5,1,0.0302,3.114122176,30.20
Hanger Blackdyke,32.5,1,0.0278,3.029341712,27.80
Hanger Blackdyke,32.5,1,0.0403,3.428480483,40.30
Hanger Blackdyke,32.5,1,0.0321,3.178105747,32.10
Hanger Blackdyke,32.5,1,0.0261,2.966289278,26.10
Hanger Blackdyke,32.5,1,0.0288,3.065237726,28.80
Hanger Blackdyke,32.5,1,0.0297,3.096840343,29.70
Hanger Blackdyke,32.5,1,0.0318,3.168174102,31.80
Hanger Blackdyke,32.5,1,0.0322,3.181402539,32.20
Hanger Blackdyke,32.5,1,0.0295,3.089873299,29.50
Hanger Blackdyke,32.5,1,0.0349,3.267948033,34.90
Hanger Blackdyke,32.5,1,0.0349,3.267948033,34.90
Hanger Blackdyke,32.5,1,0.0253,2.935667331,25.30
Hanger Blackdyke,32.5,1,0.0278,3.029341712,27.80
Hanger Blackdyke,32.5,1,0.0379,3.359023711,37.90
Hanger Blackdyke,32.5,1,0.0292,3.079363445,29.20
Hanger Blackdyke,32.5,1,0.0248,2.916199469,24.80
Hanger Blackdyke,32.5,1,0.0332,3.214001147,33.20
Hanger Blackdyke,32.5,1,0.0292,3.079363445,29.20
Hanger Blackdyke,32.5,1,0.0309,3.137999182,30.90
Hanger BlackDyke,32.5,1,0.032,3.1748021,32.00
Hanger BlackDyke,32.5,1,0.036,3.301927245,36.00
Hanger BlackDyke,32.5,1,0.0395,3.4056423,39.50
Hanger BlackDyke,32.5,1,0.0339,3.236432589,33.90
Hanger BlackDyke,32.5,1,0.0383,3.370799526,38.30
Hanger BlackDyke,32.5,1,0.0264,2.977611103,26.40
Hanger BlackDyke,32.5,1,0.0368,3.326206994,36.80
Hanger BlackDyke,32.5,1,0.0333,3.217224821,33.30
Hanger BlackDyke,32.5,1,0.0401,3.422799477,40.10
Hanger BlackDyke,32.5,1,0.0341,3.242784779,34.10
Hanger BlackDyke,32.5,1,0.0367,3.323191392,36.70
Hanger BlackDyke,32.5,1,0.0279,3.03296967,27.90
Hanger BlackDyke,32.5,1,0.0373,3.341203621,37.30
Hanger BlackDyke,32.5,1,0.0299,3.103776179,29.90
Hanger BlackDyke,32.5,1,0.0344,3.25226666,34.40
Hanger BlackDyke,32.5,1,0.0312,3.14812183,31.20
Hanger BlackDyke,32.5,1,0.0291,3.07584417,29.10
Hanger BlackDyke,32.5,1,0.0349,3.267948033,34.90
Hanger BlackDyke,32.5,1,0.0303,3.11755561,30.30
Hanger BlackDyke,32.5,1,0.0321,3.178105747,32.10
Hanger BlackDyke,32.5,1,0.0367,3.323191392,36.70
Hanger BlackDyke,32.5,1,0.035,3.271066306,35.00
Hanger BlackDyke,32.5,1,0.0345,3.255415032,34.50
Hanger BlackDyke,32.5,1,0.0263,2.973846736,26.30
Hanger BlackDyke,32.5,1,0.0352,3.277285079,35.20
Hanger BlackDyke,32.5,1,0.0232,2.852086291,23.20
Hanger BlackDyke,32.5,1,0.0317,3.164849677,31.70
Hanger BlackDyke,32.5,1,0.0284,3.0509806,28.40
Hanger BlackDyke,32.5,1,0.0403,3.428480483,40.30
Hanger BlackDyke,32.5,1,0.0309,3.137999182,30.90
Hanger BlackDyke,32.5,1,0.0341,3.242784779,34.10
Hanger BlackDyke,32.5,1,0.0328,3.201041324,32.80
Hanger BlackDyke,32.5,1,0.0314,3.154834263,31.40
Hanger BlackDyke,32.5,1,0.0322,3.181402539,32.20
Hanger BlackDyke,32.5,1,0.0282,3.043801796,28.20
Hanger BlackDyke,32.5,1,0.0398,3.414242443,39.80
Hanger BlackDyke,32.5,1,0.0294,3.086377965,29.40
Hanger BlackDyke,32.5,1,0.0223,2.814718411,22.30
Hanger BlackDyke,32.5,1,0.0375,3.347164746,37.50
Hanger BlackDyke,32.5,1,0.0227,2.831448186,22.70
Hanger BlackDyke,32.5,1,0.0345,3.255415032,34.50
Hanger Blackdyke,32.5,1,0.0306,3.127810801,30.60
Hanger Blackdyke,32.5,1,0.0299,3.103776179,29.90
Hanger Blackdyke,32.5,1,0.0376,3.350137363,37.60
Hanger Blackdyke,32.5,1,0.0437,3.522306507,43.70
Hanger Blackdyke,32.5,1,0.0345,3.255415032,34.50
Hanger Blackdyke,32.5,1,0.026,2.962496065,26.00
Hanger Blackdyke,32.5,1,0.0339,3.236432589,33.90
Hanger Blackdyke,32.5,1,0.0312,3.14812183,31.20
Hanger Blackdyke,32.5,1,0.0354,3.283480339,35.40
Hanger Blackdyke,32.5,1,0.0439,3.527671796,43.90
Hanger Blackdyke,32.5,1,0.0305,3.124399881,30.50
Hanger Blackdyke,32.5,1,0.0283,3.047395426,28.30
Hanger Blackdyke,32.5,1,0.0302,3.114122176,30.20
Hanger Blackdyke,32.5,1,0.0316,3.161518254,31.60
Hanger Blackdyke,32.5,1,0.0295,3.089873299,29.50
Hanger Blackdyke,32.5,1,0.0315,3.158179795,31.50
Hanger Blackdyke,32.5,1,0.032,3.1748021,32.00
Hanger Blackdyke,32.5,1,0.0351,3.274178645,35.10
Hanger Blackdyke,32.5,1,0.0271,3.003699137,27.10
Hanger Blackdyke,32.5,1,0.035,3.271066306,35.00
Hanger Blackdyke,32.5,1,0.0302,3.114122176,30.20
Hanger Blackdyke,32.5,1,0.0339,3.236432589,33.90
Hanger Blackdyke,32.5,1,0.041,3.448217236,41.00
Hanger Blackdyke,32.5,1,0.0244,2.90043592,24.40
Hanger Blackdyke,32.5,1,0.025,2.924017735,25.00
Hanger Blackdyke,32.5,1,0.0328,3.201041324,32.80
Hanger Blackdyke,32.5,1,0.0302,3.114122176,30.20
Hanger Blackdyke,32.5,1,0.0281,3.04019966,28.10
Hanger Blackdyke,32.5,1,0.0299,3.103776179,29.90
Hanger Blackdyke,32.5,1,0.031,3.141380649,31.00
Hanger Blackdyke,32.5,1,0.0285,3.054557369,28.50
Hanger Blackdyke,32.5,1,0.027,2.999999997,27.00
Hanger Blackdyke,32.5,1,0.0251,2.927911239,25.10
Hanger Blackdyke,32.5,1,0.025,2.924017735,25.00
Hanger Blackdyke,32.5,1,0.0322,3.181402539,32.20
Hanger Blackdyke,32.5,1,0.0276,3.022059612,27.60
Hanger Blackdyke,32.5,1,0.0262,2.970072814,26.20
Hanger Blackdyke,32.5,1,0.0297,3.096840343,29.70
Hanger Blackdyke,32.5,1,0.0285,3.054557369,28.50
Hanger Blackdyke,32.5,1,0.0335,3.22365286,33.50
Hanger Blackdyke,32.5,1,0.031,3.141380649,31.00
Hanger Blackdyke,32.5,1,0.0352,3.277285079,35.20
Hanger Blackdyke,32.5,1,0.0325,3.191252146,32.50
Hanger Blackdyke,32.5,1,0.0369,3.329217137,36.90
Hanger Blackdyke,32.5,1,0.0298,3.10031214,29.80
Hanger Blackdyke,32.5,1,0.0399,3.417099551,39.90
Hanger Blackdyke,32.5,1,0.0353,3.280385634,35.30
Hanger Blackdyke,32.5,1,0.0332,3.214001147,33.20
Hanger Blackdyke,32.5,1,0.0263,2.973846736,26.30
Hanger Blackdyke,32.5,1,0.0457,3.575241637,45.70
Hanger Blackdyke,32.5,1,0.0253,2.935667331,25.30
Hanger Blackdyke,32.5,1,0.0341,3.242784779,34.10
Hanger Blackdyke,32.5,1,0.0325,3.191252146,32.50
Hanger Blackdyke,32.5,1,0.0283,3.047395426,28.30
HS2,32.5,1,0.0337,3.230055365,33.70
HS2,32.5,1,0.0235,2.864327155,23.50
HS2,32.5,1,0.0266,2.985111414,26.60
HS2,32.5,1,0.0231,2.847982564,23.10
HS2,32.5,1,0.0276,3.022059612,27.60
HS2,32.5,1,0.0327,3.197784922,32.70
HS2,32.5,1,0.0308,3.134610411,30.80
HS2,32.5,1,0.0304,3.120981498,30.40
HS2,32.5,1,0.0343,3.24911218,34.30
HS2,32.5,1,0.0327,3.197784922,32.70
HS2,32.5,1,0.0274,3.014742248,27.40
HS2,32.5,1,0.0327,3.197784922,32.70
HS2,32.5,1,0.0318,3.168174102,31.80
HS2,32.5,1,0.0287,3.061685883,28.70
HS2,32.5,1,0.0374,3.34418684,37.40
HS2,32.5,1,0.0272,3.007389189,27.20
HS2,32.5,1,0.0311,3.144754852,31.10
HS2,32.5,1,0.0317,3.164849677,31.70
HS2,32.5,1,0.0382,3.367863288,38.20
HS2,32.5,1,0.032,3.1748021,32.00
HS2,32.5,1,0.0266,2.985111414,26.60
HS2,32.5,1,0.0249,2.920113835,24.90
HS2,32.5,1,0.0289,3.068781357,28.90
HS2,32.5,1,0.0334,3.220442048,33.40
HS2,32.5,1,0.0258,2.95488036,25.80
HS2,32.5,1,0.0227,2.831448186,22.70
HS2,32.5,1,0.0295,3.089873299,29.50
HS2,32.5,1,0.0354,3.283480339,35.40
HS2,32.5,1,0.0294,3.086377965,29.40
HS2,32.5,1,0.0229,2.839739443,22.90
HS2,32.5,1,0.0231,2.847982564,23.10
HS2,32.5,1,0.0255,2.943382655,25.50
HS2,32.5,1,0.0249,2.920113835,24.90
HS2,32.5,1,0.0266,2.985111414,26.60
HS2,32.5,1,0.0302,3.114122176,30.20
HS2,32.5,1,0.0383,3.370799526,38.30
HS2,32.5,1,0.0301,3.110681154,30.10
HS2,32.5,1,0.0298,3.10031214,29.80
HS2,32.5,1,0.0312,3.14812183,31.20
HS2,32.5,1,0.0273,3.011070208,27.30
HS2,32.5,1,0.0248,2.916199469,24.80
HS2,32.5,1,0.0309,3.137999182,30.90
HS2,32.5,1,0.035,3.271066306,35.00
HS2,32.5,1,0.0298,3.10031214,29.80
HS2,32.5,1,0.0329,3.204291114,32.90
HS2,32.5,1,0.0256,2.947225196,25.60
HS2,32.5,1,0.0314,3.154834263,31.40
HS2,32.5,1,0.0328,3.201041324,32.80
HS2,32.5,1,0.0317,3.164849677,31.70
HS2,32.5,1,0.0284,3.0509806,28.40
HS2,32.5,1,0.0368,3.326206994,36.80
HS2,32.5,1,0.0302,3.114122176,30.20
HS2,32.5,1,0.0385,3.376656704,38.50
HS2,32.5,1,0.032,3.1748021,32.00
HS2,32.5,1,0.0286,3.05812578,28.60
HS2,32.5,1,0.029,3.072316822,29.00
HS2,32.5,1,0.0294,3.086377965,29.40
HS2,32.5,1,0.0376,3.350137363,37.60
HS2,32.5,1,0.0305,3.124399881,30.50
HS2,32.5,1,0.0212,2.767655004,21.20
HS2,32.5,1,0.0297,3.096840343,29.70
HS2,32.5,1,0.0331,3.210770993,33.10
HS2,32.5,1,0.0293,3.082874695,29.30
HS2,32.5,1,0.0443,3.538353683,44.30
HS2,32.5,1,0.0343,3.24911218,34.30
HS2,32.5,1,0.0384,3.373730657,38.40
HS2,32.5,1,0.0275,3.018405365,27.50
HS2,32.5,1,0.0268,2.992574224,26.80
HS2,32.5,1,0.0326,3.194521874,32.60
HS2,32.5,1,0.0284,3.0509806,28.40
HS2,32.5,1,0.0257,2.951057743,25.70
HS2,32.5,1,0.0255,2.943382655,25.50
TurnPike,32.5,1,0.0201,2.718934124,20.10
TurnPike,32.5,1,0.0208,2.750137731,20.80
TurnPike,32.5,1,0.0215,2.78064888,21.50
TurnPike,32.5,1,0.0224,2.81891949,22.40
TurnPike,32.5,1,0.023,2.843866977,23.00
TurnPike,32.5,1,0.0233,2.856178243,23.30
TurnPike,32.5,1,0.025,2.924017735,25.00
TurnPike,32.5,1,0.0258,2.95488036,25.80
TurnPike,32.5,1,0.026,2.962496065,26.00
TurnPike,32.5,1,0.0261,2.966289278,26.10
TurnPike,32.5,1,0.0262,2.970072814,26.20
TurnPike,32.5,1,0.0262,2.970072814,26.20
TurnPike,32.5,1,0.0266,2.985111414,26.60
TurnPike,32.5,1,0.0268,2.992574224,26.80
TurnPike,32.5,1,0.0273,3.011070208,27.30
TurnPike,32.5,1,0.0274,3.014742248,27.40
TurnPike,32.5,1,0.0275,3.018405365,27.50
TurnPike,32.5,1,0.0276,3.022059612,27.60
TurnPike,32.5,1,0.0277,3.025705044,27.70
TurnPike,32.5,1,0.0277,3.025705044,27.70
TurnPike,32.5,1,0.0284,3.0509806,28.40
TurnPike,32.5,1,0.0287,3.061685883,28.70
TurnPike,32.5,1,0.0287,3.061685883,28.70
TurnPike,32.5,1,0.029,3.072316822,29.00
TurnPike,32.5,1,0.0291,3.07584417,29.10
TurnPike,32.5,1,0.0293,3.082874695,29.30
TurnPike,32.5,1,0.0294,3.086377965,29.40
TurnPike,32.5,1,0.0295,3.089873299,29.50
TurnPike,32.5,1,0.0295,3.089873299,29.50
TurnPike,32.5,1,0.0301,3.110681154,30.10
TurnPike,32.5,1,0.0302,3.114122176,30.20
TurnPike,32.5,1,0.0306,3.127810801,30.60
TurnPike,32.5,1,0.032,3.1748021,32.00
TurnPike,32.5,1,0.0331,3.210770993,33.10
TurnPike,32.5,1,0.0332,3.214001147,33.20
TurnPike,32.5,1,0.0333,3.217224821,33.30
TurnPike,32.5,1,0.0337,3.230055365,33.70
TurnPike,32.5,1,0.0338,3.233247121,33.80
TurnPike,32.5,1,0.0345,3.255415032,34.50
TurnPike,32.5,1,0.035,3.271066306,35.00
TurnPike,32.5,1,0.0351,3.274178645,35.10
TurnPike,32.5,1,0.0354,3.283480339,35.40
TurnPike,32.5,1,0.0363,3.311073905,36.30
TurnPike,32.5,1,0.0368,3.326206994,36.80
TurnPike,32.5,1,0.0369,3.329217137,36.90
TurnPike,32.5,1,0.0377,3.353104714,37.70
TurnPike,32.5,1,0.0378,3.356066822,37.80
TurnPike,32.5,1,0.0393,3.399884652,39.30
TurnPike,32.5,1,0.0398,3.414242443,39.80
TurnPike,32.5,1,0.0406,3.436966855,40.60
TurnPike,32.5,1,0.0407,3.439786353,40.70
TurnPike,32.5,1,0.0408,3.442601237,40.80
TurnPike,32.5,1,0.0431,3.506111766,43.10
TurnPike,32.5,1,0.0447,3.548971462,44.70
A,27.5,12,0.28,2.86,23.33
A,27.5,25,0.5,2.71,20.00
A,27.5,15,0.355,2.87,23.67
A,27.5,21,0.51,2.9,24.29
A,27.5,37,0.86,2.85,23.24
A,27.5,25,0.525,2.76,21.00
A,27.5,20,0.455,2.83,22.75
A,27.5,34,0.705,2.75,20.74
A,27.5,17,0.39,2.84,22.94
A,27.5,19,0.41,2.78,21.58
A,27.5,24,0.49,2.73,20.42
A,27.5,38,0.83,2.8,21.84
A,27.5,11,0.26,2.87,23.64
A,27.5,25,0.595,2.88,23.80
A,27.5,22,0.515,2.86,23.41
A,27.5,20,0.425,2.77,21.25
A,27.5,18,0.415,2.85,23.06
A,27.5,50,1.09,2.79,21.80
A,27.5,51,1.055,2.75,20.69
A,27.5,48,0.985,2.74,20.52
A,27.5,28,0.61,2.79,21.79
A,27.5,76,1.635,2.78,21.51
A,27.5,70,1.31,2.65,18.71
A,27.5,32,0.67,2.76,20.94
A,27.5,51,1.085,2.77,21.27
A,27.5,63,1.27,2.72,20.16
A,27.5,15,0.34,2.83,22.67
A,27.5,48,1.005,2.76,20.94
A,27.5,42,0.845,2.72,20.12
A,27.5,49,1.07,2.8,21.84
A,27.5,111,2.155,2.69,19.41
A,27.5,93,1.77,2.67,19.03
A,27.5,40,0.69,2.58,17.25
A,27.5,50,0.805,2.53,16.10
A,27.5,46,0.755,2.54,16.41
A,27.5,46,0.65,2.42,14.13
A,27.5,74,1.2,2.53,16.22
A,27.5,47,0.795,2.57,16.91
A,27.5,64,1.175,2.64,18.36
A,27.5,47,0.85,2.62,18.09
A,27.5,51,1.035,2.73,20.29
A,27.5,67,1.21,2.62,18.06
A,27.5,78,1.5,2.68,19.23
A,27.5,202,4.52,2.82,22.38
A,27.5,61,1.08,2.61,17.70
A,27.5,69,1.21,2.6,17.54
A,27.5,79,1.52,2.68,19.24
A,27.5,31,0.57,2.64,18.39
A,27.5,84,1.72,2.74,20.48
A,27.5,60,1.1,2.64,18.33
A,27.5,65,1.24,2.67,19.08
A,27.5,64,1.46,2.84,22.81
A,27.5,47,0.94,2.71,20.00
A,27.5,60,1.14,2.67,19.00
A,27.5,70,1.24,2.61,17.71
A,27.5,67,1.11,2.55,16.57
A,27.5,64,1.2,2.66,18.75
A,27.5,37,0.72,2.69,19.46
A,27.5,25,0.48,2.68,19.20
A,27.5,114,1.95,2.58,17.11
A,27.5,120,2.01,2.56,16.75
A,27.5,67,1.31,2.69,19.55
A,27.5,32,0.6,2.66,18.75
A,27.5,19,0.31,2.54,16.32
A,27.5,38,0.8,2.76,21.05
A,27.5,26,0.5,2.68,19.23
A,27.5,48,2.73,3.85,56.88
A,27.5,29,0.48,2.55,16.55
A,27.5,31,0.58,2.65,18.71
A,27.5,35,0.69,2.7,19.71
A,27.5,45,0.91,2.72,20.22
A,27.5,40,0.73,2.63,18.25
A,27.5,69,1.78,2.95,25.80
A,27.5,39,0.7,2.62,17.95
A,27.5,61,1.2,2.7,19.67
A,27.5,44,0.86,2.69,19.55
A,27.5,26,0.44,2.57,16.92
A,27.5,39,0.8,2.74,20.51
A,27.5,101,1.92,2.67,19.01
A,27.5,97,1.78,2.64,18.35
A,27.5,48,0.98,2.73,20.42
A,27.5,43,0.78,2.63,18.14
A,27.5,51,1.04,2.73,20.39
A,27.5,53,0.92,2.59,17.36
A,27.5,145,2.42,2.56,16.69
A,27.5,91,1.54,2.57,16.92
A,27.5,107,1.85,2.59,17.29
A,27.5,53,0.91,2.58,17.17
A,27.5,38,0.66,2.59,17.37
A,27.5,29,0.5,2.58,17.24
A,27.5,7,0.13,2.65,18.57
A,27.5,30,0.6,2.71,20.00
A,27.5,15,0.28,2.65,18.67
A,27.5,17,0.29,2.57,17.06
A,27.5,23,0.43,2.65,18.70
A,27.5,52,1,2.68,19.23
A,27.5,48,0.95,2.7,19.79
A,27.5,61,2.83,3.59,46.39
A,27.5,85,1.54,2.63,18.12
A,27.5,29,0.59,2.73,20.34
A,27.5,55,1.03,2.66,18.73
A,27.5,53,0.89,2.56,16.79
A,27.5,47,0.86,2.64,18.30
A,27.5,59,1.03,2.59,17.46
A,27.5,35,0.42,2.29,12.00
A,27.5,66,1.35,2.73,20.45
A,27.5,49,0.91,2.65,18.57
A,27.5,55,1.11,2.72,20.18
A,27.5,88,1.44,2.54,16.36
A,27.5,99,1.8,2.63,18.18
A,27.5,162,2.94,2.63,18.15
A,27.5,111,1.86,2.56,16.76
A,27.5,76,1.32,2.59,17.37
A,27.5,96,1.66,2.59,17.29
A,27.5,68,1.24,2.63,18.24
A,27.5,61,1.14,2.65,18.69
A,27.5,45,0.8,2.61,17.78
A,27.5,28,0.54,2.68,19.29
A,27.5,25,0.38,2.48,15.20
A,27.5,25,0.38,2.48,15.20
A,27.5,62,1.16,2.65,18.71
A,27.5,43,0.72,2.56,16.74
A,27.5,94,1.8,2.68,19.15
A,27.5,131,2.46,2.66,18.78
A,27.5,29,0.52,2.62,17.93
A,27.5,45,0.8,2.61,17.78
A,27.5,30,0.54,2.62,18.00
A,27.5,33,0.56,2.57,16.97
A,27.5,182,3.9,2.78,21.43
A,27.5,91,1.74,2.67,19.12
A,27.5,115,2.08,2.62,18.09
A,27.5,15,0.32,2.77,21.33
A,27.5,10,0.17,2.57,17.00
A,27.5,11,0.2,2.63,18.18
A,27.5,13,0.23,2.61,17.69
A,27.5,17,0.31,2.63,18.24
A,27.5,4,0.07,2.6,17.50
A,27.5,25,0.51,2.73,20.40
A,27.5,29,0.57,2.7,19.66
A,27.5,47,0.97,2.74,20.64
A,27.5,36,0.62,2.58,17.22
A,27.5,69,1.31,2.67,18.99
A,27.5,65,0.94,2.44,14.46
A,27.5,81,1.45,2.62,17.90
A,27.5,38,0.71,2.65,18.68
A,27.5,43,0.84,2.69,19.53
A,27.5,90,1.74,2.68,19.33
A,27.5,90,1.65,2.64,18.33
A,27.5,81,1.57,2.69,19.38
A,27.5,51,0.88,2.58,17.25
A,27.5,96,1.6,2.55,16.67
A,27.5,14,0.18,2.34,12.86
A,27.5,50,0.84,2.56,16.80
A,27.5,21,0.38,2.63,18.10
A,27.5,49,0.76,2.49,15.51
A,27.5,40,0.6,2.47,15.00
A,27.5,58,1.08,2.65,18.62
A,27.5,54,1.06,2.7,19.63
A,27.5,66,1.28,2.69,19.39
A,27.5,91,1.84,2.72,20.22
A,27.5,4,0.06,2.47,15.00
A,27.5,1,0.02,2.71,20.00
A,27.5,5,0.06,2.29,12.00
A,27.5,97,1.66,2.58,17.11
