SampleID,Person,DigDate,ProcessingDate,Variety,FieldName,Size,MidSize,TuberWeight,CubeRoot
5,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 2,25-30,27.5,15.9,2.514581454
9,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 2,25-30,27.5,19.4,2.686997382
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,30-35,32.5,22,2.802039331
11,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 1,30-35,32.5,22.6,2.827284288
5,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 2,30-35,32.5,22.7,2.831448189
6,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 2,30-35,32.5,24,2.884499141
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,30-35,32.5,24.6,2.908339058
10,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 2,30-35,32.5,25,2.924017738
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,30-35,32.5,25.7,2.951057746
6,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 2,30-35,32.5,25.8,2.954880364
11,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 1,30-35,32.5,26.1,2.966289281
6,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 2,35-40,37.5,26.4,2.977611106
10,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 2,35-40,37.5,27.2,3.007389192
8,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 1,30-35,32.5,30,3.107232506
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,35-40,37.5,30.2,3.114122179
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,35-40,37.5,30.8,3.134610414
7,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 1,35-40,37.5,31.4,3.154834267
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,35-40,37.5,31.9,3.171491568
10,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 2,35-40,37.5,32.2,3.181402543
5,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 2,35-40,37.5,32.4,3.187975708
9,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 2,35-40,37.5,33,3.20753433
7,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 1,35-40,37.5,34.8,3.264823802
5,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 2,35-40,37.5,36.1,3.304981762
8,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 1,40-45,42.5,36.9,3.329217141
8,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 1,35-40,37.5,37.7,3.353104718
5,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 2,35-40,37.5,38.2,3.367863292
10,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 2,40-45,42.5,39.6,3.408513842
8,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 1,40-45,42.5,40.9,3.445411529
7,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 1,35-40,37.5,41,3.44821724
6,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 2,40-45,42.5,42.6,3.492500951
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,40-45,42.5,43.5,3.516924828
10,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 2,40-45,42.5,44.5,3.543670531
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,40-45,42.5,45.5,3.570018491
6,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 2,40-45,42.5,45.6,3.572631975
11,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 1,40-45,42.5,46.1,3.585642403
8,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 1,40-45,42.5,48.9,3.656814691
7,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 1,40-45,42.5,49.9,3.681573838
11,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 1,40-45,42.5,51,3.708429769
10,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 2,40-45,42.5,51.7,3.725319403
6,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 2,40-45,42.5,51.8,3.727719738
7,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 1,40-45,42.5,51.8,3.727719738
6,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 2,45-50,47.5,54.3,3.786749789
7,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 1,40-45,42.5,54.9,3.800646243
5,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 2,40-45,42.5,58.8,3.88859257
11,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 1,45-50,47.5,60,3.914867641
9,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 2,40-45,42.5,62,3.95789161
7,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 1,40-45,42.5,62.2,3.962142839
7,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 1,45-50,47.5,62.3,3.964265037
7,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 1,40-45,42.5,63.1,3.981161416
10,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 2,45-50,47.5,65.1,4.022786613
5,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 2,45-50,47.5,66.1,4.043280021
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,45-50,47.5,66.3,4.047353858
6,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 2,45-50,47.5,67.1,4.063567767
7,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 1,45-50,47.5,67.5,4.071626425
6,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 2,45-50,47.5,68.2,4.085652808
8,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 1,45-50,47.5,70.6,4.133026917
7,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 1,45-50,47.5,71.6,4.152449321
6,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 2,45-50,47.5,72.7,4.173606214
5,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 2,45-50,47.5,73.1,4.1812467
5,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 2,45-50,47.5,74,4.198336454
6,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 2,45-50,47.5,76.8,4.250634277
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,45-50,47.5,78.1,4.274483824
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,45-50,47.5,78.7,4.285402094
8,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 1,45-50,47.5,79,4.290840427
11,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 1,45-50,47.5,79,4.290840427
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,45-50,47.5,79.1,4.292650145
11,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 1,50-55,52.5,80.2,4.312457116
5,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 2,45-50,47.5,80.2,4.312457116
9,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 2,50-55,52.5,81,4.326748711
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,45-50,47.5,82.1,4.346246818
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,45-50,47.5,82.2,4.348010717
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,45-50,47.5,82.8,4.358564182
10,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 2,45-50,47.5,83.7,4.374299207
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,45-50,47.5,83.9,4.377780545
9,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 2,50-55,52.5,84.4,4.386459752
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,50-55,52.5,85,4.396829672
10,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 2,50-55,52.5,87.4,4.437828118
6,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 2,50-55,52.5,88.3,4.453008948
5,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 2,45-50,47.5,89.9,4.479744352
6,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 2,45-50,47.5,89.9,4.479744352
5,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 2,45-50,47.5,90.1,4.483063912
5,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 2,50-55,52.5,90.6,4.491341375
9,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 2,50-55,52.5,91.3,4.502878816
6,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 2,50-55,52.5,91.4,4.504522203
11,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 1,50-55,52.5,91.9,4.512721206
8,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 1,50-55,52.5,93.1,4.532278205
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,50-55,52.5,95.3,4.567700644
8,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 1,50-55,52.5,95.7,4.574082351
5,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 2,50-55,52.5,97.6,4.604155036
6,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 2,50-55,52.5,97.6,4.604155036
10,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 2,50-55,52.5,97.6,4.604155036
5,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 2,50-55,52.5,98.2,4.613570512
5,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 2,50-55,52.5,99,4.626065009
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,50-55,52.5,99.6,4.635391778
10,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 2,55-60,57.5,100.8,4.653933543
5,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 2,50-55,52.5,100.9,4.655472033
10,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 2,45-50,47.5,101.8,4.669272921
7,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 1,50-55,52.5,103.3,4.692094754
11,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 1,50-55,52.5,103.9,4.701161626
11,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 1,50-55,52.5,105.1,4.719191186
10,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 2,55-60,57.5,106.4,4.738569004
6,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 2,50-55,52.5,106.6,4.741536174
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,50-55,52.5,106.7,4.743018367
11,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 1,50-55,52.5,106.8,4.744499635
10,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 2,55-60,57.5,110,4.791419857
5,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 2,50-55,52.5,110.2,4.79432199
10,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 2,55-60,57.5,110.6,4.800115738
8,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 1,55-60,57.5,111,4.805895534
7,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 1,55-60,57.5,112,4.820284528
6,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 2,50-55,52.5,113.5,4.841708297
8,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 1,50-55,52.5,113.6,4.84312982
6,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 2,50-55,52.5,116.3,4.881199651
6,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 2,50-55,52.5,116.6,4.885393124
11,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 1,55-60,57.5,116.8,4.888184778
8,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 1,55-60,57.5,117.2,4.893758539
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,50-55,52.5,117.2,4.893758539
10,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 2,55-60,57.5,117.4,4.896540665
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,50-55,52.5,117.4,4.896540665
5,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 2,55-60,57.5,118.5,4.911786149
10,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 2,55-60,57.5,119.2,4.921438758
5,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 2,55-60,57.5,119.8,4.929682389
7,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 1,50-55,52.5,121.1,4.947449627
6,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 2,50-55,52.5,121.5,4.952890873
9,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 2,55-60,57.5,122.3,4.963737644
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,50-55,52.5,122.7,4.969143298
9,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 2,55-60,57.5,123.9,4.9852901
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,60-65,62.5,124.3,4.99064919
11,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 1,55-60,57.5,124.5,4.993324425
8,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 1,55-60,57.5,124.6,4.994660968
7,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 1,50-55,52.5,124.8,4.99733191
8,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 1,55-60,57.5,125.2,5.002665246
5,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 2,60-65,62.5,126.5,5.019920529
11,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 1,55-60,57.5,126.7,5.022564681
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,55-60,57.5,127.7,5.035743866
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,55-60,57.5,129.2,5.055384252
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,55-60,57.5,129.4,5.057991464
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,55-60,57.5,130,5.065797019
10,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 2,55-60,57.5,130.1,5.067095608
10,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 2,60-65,62.5,130.2,5.068393533
10,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 2,55-60,57.5,130.4,5.070987389
8,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 1,55-60,57.5,131.4,5.08391704
8,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 1,55-60,57.5,131.7,5.087783138
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,50-55,52.5,131.8,5.089070533
10,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 2,55-60,57.5,132.2,5.094213609
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,55-60,57.5,132.9,5.103189086
7,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 1,55-60,57.5,132.9,5.103189086
7,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 1,55-60,57.5,133,5.104468722
9,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 2,60-65,62.5,133.6,5.112133101
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,55-60,57.5,134,5.117229947
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,55-60,57.5,134.4,5.12231666
6,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 2,55-60,57.5,134.4,5.12231666
8,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 1,55-60,57.5,134.4,5.12231666
6,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 2,55-60,57.5,134.9,5.128660878
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,55-60,57.5,135.6,5.137516502
10,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 2,55-60,57.5,137.2,5.157644098
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,50-55,52.5,137.6,5.162651523
8,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 1,55-60,57.5,138.6,5.175127771
6,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 2,55-60,57.5,138.7,5.176372091
11,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 1,60-65,62.5,139.4,5.185065631
8,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 1,60-65,62.5,140.5,5.198668298
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,55-60,57.5,141,5.204827863
5,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 2,55-60,57.5,141.2,5.207287612
10,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 2,55-60,57.5,141.5,5.210972884
11,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 1,60-65,62.5,141.7,5.213426839
6,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 2,55-60,57.5,142,5.217103446
8,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 1,55-60,57.5,142.1,5.218327831
5,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 2,60-65,62.5,142.2,5.219551642
8,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 1,55-60,57.5,142.2,5.219551642
9,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 2,55-60,57.5,142.2,5.219551642
8,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 1,60-65,62.5,143.1,5.230540204
11,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 1,55-60,57.5,144.6,5.248752538
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,55-60,57.5,147.5,5.283609026
9,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 2,55-60,57.5,148.2,5.291954091
6,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 2,55-60,57.5,149.3,5.305014833
9,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 2,60-65,62.5,149.5,5.307382615
5,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 2,55-60,57.5,149.9,5.312111852
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,60-65,62.5,151.4,5.329771928
5,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 2,60-65,62.5,152.1,5.337973392
9,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 2,55-60,57.5,152.3,5.340312045
10,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 2,55-60,57.5,153.3,5.351974698
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,55-60,57.5,154.3,5.363586743
5,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 2,60-65,62.5,154.4,5.364745185
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,55-60,57.5,155.1,5.372840308
11,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 1,60-65,62.5,155.2,5.373994764
11,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 1,60-65,62.5,156.9,5.393545099
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,60-65,62.5,157,5.394690712
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,55-60,57.5,157.1,5.395835839
7,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 1,60-65,62.5,158.7,5.414092136
11,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 1,60-65,62.5,158.7,5.414092136
8,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 1,60-65,62.5,159.6,5.424307429
5,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 2,60-65,62.5,159.9,5.42770399
5,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 2,60-65,62.5,160.1,5.429966005
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,60-65,62.5,162.4,5.455844808
9,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 2,60-65,62.5,163.4,5.467020269
10,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 2,60-65,62.5,163.7,5.470364013
11,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 1,60-65,62.5,164.6,5.480370799
5,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 2,55-60,57.5,165,5.484806552
7,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 1,60-65,62.5,165.2,5.487021741
8,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 1,60-65,62.5,165.9,5.494760851
6,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 2,60-65,62.5,166.3,5.49917343
11,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 1,60-65,62.5,166.5,5.501377066
6,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 2,60-65,62.5,166.7,5.503578938
10,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 2,60-65,62.5,166.7,5.503578938
8,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 1,60-65,62.5,166.9,5.50577905
11,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 1,65-70,67.5,168.2,5.520037107
6,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 2,65-70,67.5,168.8,5.526592977
6,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 2,60-65,62.5,169.2,5.53095493
8,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 1,60-65,62.5,169.2,5.53095493
8,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 1,65-70,67.5,170.4,5.543999683
8,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 1,60-65,62.5,170.8,5.548334321
10,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 2,60-65,62.5,172.6,5.567756887
6,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 2,60-65,62.5,172.8,5.5699066
9,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 2,65-70,67.5,173.8,5.580630359
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,60-65,62.5,174.2,5.584908345
9,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 2,60-65,62.5,174.3,5.585976818
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,60-65,62.5,175,5.59344471
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,60-65,62.5,176.4,5.608320963
5,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 2,60-65,62.5,176.7,5.611498483
10,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 2,65-70,67.5,176.8,5.612556857
4,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 1,60-65,62.5,178.4,5.629436829
9,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 2,60-65,62.5,179.3,5.638887496
6,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 2,55-60,57.5,179.7,5.643077642
6,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 2,60-65,62.5,180.1,5.647261575
7,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 1,60-65,62.5,180.1,5.647261575
5,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Dig 2,60-65,62.5,180.9,5.655610893
7,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 12 Guard 1,65-70,67.5,181.3,5.659776323
8,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 24 Guard 1,65-70,67.5,181.6,5.662896377
10,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 2,60-65,62.5,181.7,5.663935631
10,Robert Allan,17/07/2018,17/07/2018,Marfona,EB Field - Plot 1 Guard 2,60-65,62.5,182.2,5.669126191
