Type,MidSize,Count,SampleWeight,CubeRoot,TuberWeight
APT Farming,90,1,0.981,9.9363,981.00
APT Farming,90,1,0.8549,9.4908,854.90
EB Field - Plot 12 Guard 1,90,1,0.7962,9.2680,796.20
EB Field - Plot 12 Guard 1,90,1,0.9036,9.6680,903.60
EB Field - Plot 24 Guard 2,90,1,0.6769,8.7800,676.90
Salmons,90,1,0.6976,8.8689,697.60
Early Baker,17.5,1,0.004,1.5874,4.00
Early Baker,17.5,1,0.0044,1.6386,4.40
A,90,3,1.56,8.0414515,520.00
A,90,2,1.02,7.989569724,510.00
A,90,3,1.58,8.075670855,526.67
A,90,4,2.08,8.0414515,520.00
A,90,4,2.23,8.230286554,557.50
A,90,1,0.43,7.547842299,430.00
A,90,1,0.6,8.434326635,600.00
A,90,1,0.62,8.527018965,620.00
A,90,1,0.48,7.829735266,480.00
A,90,4,1.98,7.910459877,495.00
A,90,2,1,7.937005243,500.00
A,90,4,2.18,8.168309153,545.00
A,90,4,2.138,8.115511604,534.50
EB Field - Plot 12 Guard 2,90,1,0.4008,7.3730,400.80
EB Field - Plot 12 Guard 2,90,1,0.4094,7.4250,409.40
EB Field - Plot 12 Guard 2,90,1,0.4975,7.9240,497.50
EB Field - Plot 12 Guard 2,90,1,0.5263,8.0740,526.30
EB Field - Plot 12 Guard 2,90,1,0.5433,8.1600,543.30
EB Field - Plot 12 Guard 1,90,1,0.558,8.2330,558.00
EB Field - Plot 12 Guard 1,90,1,0.6105,8.4830,610.50
EB Field - Plot 12 Guard 1,90,1,0.6612,8.7120,661.20
EB Field - Plot 24 Guard 1,90,1,0.3718,7.1910,371.80
EB Field - Plot 24 Guard 1,90,1,0.4234,7.5090,423.40
EB Field - Plot 24 Guard 1,90,1,0.494,7.9050,494.00
EB Field - Plot 24 Guard 1,90,1,0.5275,8.0800,527.50
EB Field - Plot 24 Guard 2,90,1,0.4844,7.8540,484.40
EB Field - Plot 24 Guard 2,90,1,0.5094,7.9860,509.40
EB Field - Plot 24 Guard 2,90,1,0.577,8.3250,577.00
EB Field - Plot 24 Guard 2,90,1,0.6239,8.5450,623.90
EB Field - Plot 1 Guard 2,90,1,0.3752,7.2130,375.20
EB Field - Plot 1 Guard 2,90,1,0.3988,7.3610,398.80
EB Field - Plot 1 Guard 2,90,1,0.4579,7.7080,457.90
EB Field - Plot 1 Guard 1,90,1,0.4439,7.6280,443.90
EB Field - Plot 1 Guard 1,90,1,0.5512,8.1990,551.20
EB Field - Plot 1 Guard 1,90,1,0.5729,8.3050,572.90
APT Farming 2,90,1,0.5964,8.4174,596.40
APT Farming 2,90,1,0.6059,8.4619,605.90
APT Farming 2,90,1,0.4777,7.8172,477.70
APT Farming 2,90,1,0.5062,7.9697,506.20
APT Farming 2,90,1,0.6175,8.5155,617.50
APT Farming 2,90,1,0.5123,8.0016,512.30
APT Farming 3,90,1,0.761,9.1298,761.00
Park Farm,90,1,0.7014,8.8850,701.40
Park Farm,90,1,0.4987,7.9301,498.70
Park Farm,90,1,0.6278,8.5626,627.80
Park Farm,90,1,0.5799,8.3391,579.90
Park Farm,90,1,0.5127,8.0036,512.70
Early Baker,17.5,1,0.0029,1.4260,2.90
Early Baker,17.5,1,0.0064,1.8566,6.40
Salmons,90,1,0.4809,7.8346,480.90
Salmons,90,1,0.4249,7.5179,424.90
Salmons,90,1,0.4163,7.4668,416.30
Salmons,90,1,0.5119,7.9995,511.90
A,82.5,4,1.5,7.211247837,375.00
A,82.5,1,0.4,7.368062983,400.00
A,82.5,4,1.52,7.243156429,380.00
A,82.5,4,1.82,7.691371665,455.00
A,82.5,4,1.74,7.576984836,435.00
A,82.5,4,1.53,7.259005837,382.50
A,82.5,5,1.65,6.910423217,330.00
A,82.5,4,1.58,7.337233907,395.00
A,82.5,1,0.52,8.0414515,520.00
A,82.5,8,3.31,7.451539387,413.75
A,82.5,2,0.78,7.30614356,390.00
A,82.5,8,3.28,7.428958827,410.00
A,82.5,4,1.84,7.719442614,460.00
A,82.5,5,2.32,7.741753265,464.00
EB Field - Dig 1,17.5,1,0.0034,1.5040,3.40
EB Field - Dig 1,17.5,1,0.0038,1.5600,3.80
EB Field - Dig 2,17.5,1,0.0025,1.3570,2.50
EB Field - Dig 2,17.5,1,0.0036,1.5330,3.60
EB Field - Dig 1,22.5,1,0.0075,1.9570,7.50
EB Field - Dig 1,22.5,1,0.0094,2.1100,9.40
EB Field - Dig 1,27.5,1,0.0137,2.3930,13.70
EB Field - Plot 12 Guard 2,82.5,1,0.4495,7.6600,449.50
EB Field - Plot 12 Guard 2,82.5,1,0.4787,7.8230,478.70
EB Field - Plot 12 Guard 1,82.5,1,0.3349,6.9440,334.90
EB Field - Plot 12 Guard 1,82.5,1,0.3684,7.1690,368.40
EB Field - Plot 24 Guard 1,82.5,1,0.327,6.8890,327.00
EB Field - Plot 24 Guard 1,82.5,1,0.335,6.9450,335.00
EB Field - Plot 24 Guard 1,82.5,1,0.4005,7.3710,400.50
EB Field - Plot 24 Guard 1,82.5,1,0.432,7.5600,432.00
EB Field - Plot 24 Guard 1,82.5,1,0.4684,7.7660,468.40
EB Field - Plot 24 Guard 1,82.5,1,0.4852,7.8580,485.20
EB Field - Plot 24 Guard 1,82.5,1,0.5735,8.3080,573.50
EB Field - Plot 24 Guard 2,82.5,1,0.282,6.5580,282.00
EB Field - Plot 24 Guard 2,82.5,1,0.3229,6.8610,322.90
EB Field - Plot 24 Guard 2,82.5,1,0.3445,7.0100,344.50
EB Field - Plot 24 Guard 2,82.5,1,0.3883,7.2960,388.30
EB Field - Plot 24 Guard 2,82.5,1,0.3931,7.3250,393.10
EB Field - Plot 24 Guard 2,82.5,1,0.3957,7.3420,395.70
EB Field - Plot 24 Guard 2,82.5,1,0.4081,7.4170,408.10
EB Field - Plot 24 Guard 2,82.5,1,0.462,7.7310,462.00
EB Field - Plot 24 Guard 2,82.5,1,0.504,7.9580,504.00
EB Field - Plot 1 Guard 2,82.5,1,0.306,6.7390,306.00
EB Field - Plot 1 Guard 2,82.5,1,0.3232,6.8630,323.20
EB Field - Plot 1 Guard 2,82.5,1,0.3277,6.8940,327.70
EB Field - Plot 1 Guard 2,82.5,1,0.3533,7.0690,353.30
EB Field - Plot 1 Guard 2,82.5,1,0.3578,7.0990,357.80
EB Field - Plot 1 Guard 2,82.5,1,0.3716,7.1890,371.60
EB Field - Plot 1 Guard 2,82.5,1,0.4119,7.4400,411.90
EB Field - Plot 1 Guard 2,82.5,1,0.429,7.5420,429.00
EB Field - Plot 1 Guard 2,82.5,1,0.4546,7.6890,454.60
EB Field - Plot 1 Guard 1,82.5,1,0.3046,6.7280,304.60
EB Field - Plot 1 Guard 1,82.5,1,0.3487,7.0390,348.70
EB Field - Plot 1 Guard 1,82.5,1,0.3997,7.3660,399.70
EB Field - Plot 1 Guard 1,82.5,1,0.4394,7.6020,439.40
EB Field - Plot 1 Guard 1,82.5,1,0.4972,7.9220,497.20
EB Field - Plot 1 Guard 1,82.5,1,0.512,8.0000,512.00
Early Baker,22.5,1,0.0086,2.0488,8.60
Early Baker,22.5,1,0.0116,2.2637,11.60
Early Baker,22.5,1,0.0049,1.6985,4.90
Early Baker,22.5,1,0.0075,1.9574,7.50
Early Baker,22.5,1,0.0082,2.0165,8.20
Early Baker,22.5,1,0.0083,2.0247,8.30
APT Farming 2,82.5,1,0.31,6.7679,310.00
APT Farming 2,82.5,1,0.421,7.4948,421.00
APT Farming 2,82.5,1,0.3613,7.1223,361.30
APT Farming 2,82.5,1,0.377,7.2240,377.00
APT Farming 2,82.5,1,0.3555,7.0840,355.50
APT Farming 2,82.5,1,0.3907,7.3105,390.70
APT Farming 3,82.5,1,0.4315,7.5566,431.50
APT Farming 3,82.5,1,0.5158,8.0197,515.80
APT Farming 3,82.5,1,0.3742,7.2061,374.20
APT Farming 3,82.5,1,0.5086,7.9823,508.60
APT Farming 3,82.5,1,0.393,7.3248,393.00
Park Farm,82.5,1,0.4282,7.5373,428.20
Salmons,82.5,1,0.437,7.5886,437.00
Salmons,82.5,1,0.4203,7.4907,420.30
A,77.5,7,2.24,6.839903774,320.00
A,77.5,1,0.32,6.839903774,320.00
A,77.5,14,4.6,6.900437042,328.57
A,77.5,9,3.06,6.979532033,340.00
A,77.5,8,2.72,6.979532033,340.00
A,77.5,3,1.28,7.528288216,426.67
A,77.5,2,0.61,6.731315484,305.00
A,77.5,2,0.8,7.368062983,400.00
A,77.5,2,0.6,6.694329488,300.00
A,77.5,2,0.59,6.656930219,295.00
A,77.5,7,2.33,6.930309436,332.86
A,77.5,6,2.01,6.945149545,335.00
A,77.5,5,1.7,6.979532033,340.00
A,77.5,6,1.88,6.792070714,313.33
A,77.5,9,3.08,6.994704977,342.22
EB Field - Dig 2,27.5,1,0.0113,2.2440,11.30
EB Field - Dig 2,27.5,1,0.0115,2.2570,11.50
EB Field - Dig 2,27.5,1,0.0142,2.4220,14.20
EB Field - Dig 2,27.5,1,0.0159,2.5150,15.90
EB Field - Dig 1,32.5,1,0.022,2.8020,22.00
EB Field - Dig 1,32.5,1,0.0246,2.9080,24.60
EB Field - Dig 1,32.5,1,0.0257,2.9510,25.70
EB Field - Dig 2,32.5,1,0.0227,2.8310,22.70
EB Field - Dig 1,37.5,1,0.0302,3.1140,30.20
EB Field - Dig 1,37.5,1,0.0308,3.1350,30.80
EB Field - Dig 1,37.5,1,0.0319,3.1710,31.90
EB Field - Dig 2,37.5,1,0.0324,3.1880,32.40
EB Field - Dig 2,37.5,1,0.0361,3.3050,36.10
EB Field - Dig 2,37.5,1,0.0382,3.3680,38.20
EB Field - Dig 1,42.5,1,0.0435,3.5170,43.50
EB Field - Plot 12 Guard 2,77.5,1,0.3055,6.7350,305.50
EB Field - Plot 12 Guard 2,77.5,1,0.306,6.7390,306.00
EB Field - Plot 12 Guard 2,77.5,1,0.3249,6.8750,324.90
EB Field - Plot 12 Guard 2,77.5,1,0.3281,6.8970,328.10
EB Field - Plot 12 Guard 2,77.5,1,0.4182,7.4780,418.20
EB Field - Plot 12 Guard 2,77.5,1,0.4208,7.4940,420.80
EB Field - Plot 12 Guard 1,77.5,1,0.2553,6.3440,255.30
EB Field - Plot 12 Guard 1,77.5,1,0.3001,6.6950,300.10
EB Field - Plot 12 Guard 1,77.5,1,0.3488,7.0390,348.80
EB Field - Plot 12 Guard 1,77.5,1,0.3591,7.1080,359.10
EB Field - Plot 12 Guard 1,77.5,1,0.407,7.4110,407.00
EB Field - Plot 12 Guard 1,77.5,1,0.4291,7.5430,429.10
EB Field - Plot 24 Guard 1,77.5,1,0.2578,6.3640,257.80
EB Field - Plot 24 Guard 1,77.5,1,0.274,6.4950,274.00
EB Field - Plot 24 Guard 1,77.5,1,0.2983,6.6820,298.30
EB Field - Plot 24 Guard 1,77.5,1,0.3039,6.7230,303.90
EB Field - Plot 24 Guard 1,77.5,1,0.324,6.8680,324.00
EB Field - Plot 24 Guard 1,77.5,1,0.3309,6.9170,330.90
EB Field - Plot 24 Guard 1,77.5,1,0.3374,6.9620,337.40
EB Field - Plot 24 Guard 1,77.5,1,0.3852,7.2760,385.20
EB Field - Plot 24 Guard 2,77.5,1,0.2527,6.3220,252.70
EB Field - Plot 24 Guard 2,77.5,1,0.2536,6.3300,253.60
EB Field - Plot 24 Guard 2,77.5,1,0.2996,6.6910,299.60
EB Field - Plot 24 Guard 2,77.5,1,0.3331,6.9320,333.10
EB Field - Plot 24 Guard 2,77.5,1,0.393,7.3250,393.00
EB Field - Plot 1 Guard 2,77.5,1,0.2663,6.4340,266.30
EB Field - Plot 1 Guard 2,77.5,1,0.2989,6.6860,298.90
EB Field - Plot 1 Guard 2,77.5,1,0.3014,6.7050,301.40
EB Field - Plot 1 Guard 2,77.5,1,0.3022,6.7110,302.20
EB Field - Plot 1 Guard 2,77.5,1,0.303,6.7170,303.00
EB Field - Plot 1 Guard 2,77.5,1,0.3077,6.7510,307.70
EB Field - Plot 1 Guard 2,77.5,1,0.3418,6.9920,341.80
EB Field - Plot 1 Guard 2,77.5,1,0.3492,7.0420,349.20
EB Field - Plot 1 Guard 2,77.5,1,0.3628,7.1320,362.80
EB Field - Plot 1 Guard 2,77.5,1,0.3731,7.1990,373.10
EB Field - Plot 1 Guard 1,77.5,1,0.3045,6.7280,304.50
EB Field - Plot 1 Guard 1,77.5,1,0.3113,6.7770,311.30
EB Field - Plot 1 Guard 1,77.5,1,0.354,7.0740,354.00
EB Field - Plot 1 Guard 1,77.5,1,0.4075,7.4140,407.50
EB Field - Plot 1 Guard 1,77.5,1,0.4238,7.5110,423.80
EB Field - Plot 1 Guard 1,77.5,1,0.4865,7.8650,486.50
Early Baker,27.5,1,0.0129,2.3453,12.90
Early Baker,27.5,1,0.0109,2.2172,10.90
Early Baker,32.5,1,0.0197,2.7008,19.70
Early Baker,32.5,1,0.0304,3.1210,30.40
Early Baker,32.5,1,0.0227,2.8314,22.70
Early Baker,37.5,1,0.0304,3.1210,30.40
Early Baker,37.5,1,0.0412,3.4538,41.20
Early Baker,37.5,1,0.0385,3.3767,38.50
Early Baker,37.5,1,0.0336,3.2269,33.60
Early Baker,42.5,1,0.0573,3.8552,57.30
Early Baker,42.5,1,0.0417,3.4677,41.70
Early Baker,42.5,1,0.0431,3.5061,43.10
Early Baker,42.5,1,0.051,3.7084,51.00
Early Baker,42.5,1,0.04,3.4200,40.00
Early Baker,42.5,1,0.042,3.4760,42.00
Early Baker,42.5,1,0.0468,3.6037,46.80
Early Baker,42.5,1,0.0627,3.9727,62.70
APT Farming,77.5,1,0.3151,6.8048,315.10
APT Farming,77.5,1,0.3603,7.1158,360.30
APT Farming,77.5,1,0.4722,7.7871,472.20
APT Farming,77.5,1,0.363,7.1335,363.00
APT Farming,77.5,1,0.3064,6.7416,306.40
APT Farming,77.5,1,0.3253,6.8775,325.30
APT Farming 2,77.5,1,0.3452,7.0149,345.20
APT Farming 2,77.5,1,0.3378,6.9644,337.80
APT Farming 2,77.5,1,0.2755,6.5069,275.50
APT Farming 2,77.5,1,0.2986,6.6839,298.60
APT Farming 3,77.5,1,0.387,7.2874,387.00
APT Farming 3,77.5,1,0.3644,7.1427,364.40
APT Farming 3,77.5,1,0.2947,6.6547,294.70
APT Farming 3,77.5,1,0.2998,6.6928,299.80
APT Farming 3,77.5,1,0.3684,7.1687,368.40
APT Farming 3,77.5,1,0.3311,6.9181,331.10
APT Farming 3,77.5,1,0.4063,7.4065,406.30
Park Farm,77.5,1,0.2859,6.5878,285.90
Salmons,77.5,1,0.3249,6.8746,324.90
A,72.5,15,5.6,7.200548641,373.33
A,72.5,9,2.52,6.542132608,280.00
A,72.5,13,3.44,6.420049293,264.62
A,72.5,21,5.46,6.382504287,260.00
A,72.5,9,2.5,6.52477939,277.78
A,72.5,5,1.34,6.447305715,268.00
A,72.5,1,0.25,6.299605238,250.00
A,72.5,2,0.55,6.502957222,275.00
A,72.5,4,0.91,6.104645738,227.50
A,72.5,11,3.33,6.714554171,302.73
A,72.5,10,2.86,6.588532262,286.00
A,72.5,10,2.57,6.357861168,257.00
A,72.5,6,1.66,6.516068058,276.67
A,72.5,11,3.07,6.535044702,279.09
A,72.5,7,2,6.586337548,285.71
A,72.5,6,1.5,6.299605238,250.00
A,72.5,9,2.44,6.47215791,271.11
A,72.5,8,2.24,6.542132608,280.00
A,72.5,1,0.245,6.257324746,245.00
EB Field - Dig 1,42.5,1,0.0455,3.5700,45.50
EB Field - Dig 2,42.5,1,0.0588,3.8890,58.80
EB Field - Dig 1,47.5,1,0.0663,4.0470,66.30
EB Field - Dig 1,47.5,1,0.0781,4.2740,78.10
EB Field - Dig 1,47.5,1,0.0787,4.2850,78.70
EB Field - Dig 1,47.5,1,0.0791,4.2930,79.10
EB Field - Dig 1,47.5,1,0.0821,4.3460,82.10
EB Field - Dig 1,47.5,1,0.0822,4.3480,82.20
EB Field - Dig 1,47.5,1,0.0828,4.3590,82.80
EB Field - Dig 1,47.5,1,0.0839,4.3780,83.90
EB Field - Dig 2,47.5,1,0.0661,4.0430,66.10
EB Field - Dig 2,47.5,1,0.0731,4.1810,73.10
EB Field - Dig 2,47.5,1,0.074,4.1980,74.00
EB Field - Dig 2,47.5,1,0.0802,4.3120,80.20
EB Field - Dig 2,47.5,1,0.0899,4.4800,89.90
EB Field - Dig 2,47.5,1,0.0901,4.4830,90.10
EB Field - Dig 1,52.5,1,0.085,4.3970,85.00
EB Field - Dig 1,52.5,1,0.0953,4.5680,95.30
EB Field - Dig 1,52.5,1,0.0996,4.6350,99.60
EB Field - Dig 1,52.5,1,0.1067,4.7430,106.70
EB Field - Dig 1,52.5,1,0.1172,4.8940,117.20
EB Field - Dig 1,52.5,1,0.1174,4.8970,117.40
EB Field - Dig 1,52.5,1,0.1227,4.9690,122.70
EB Field - Dig 1,52.5,1,0.1318,5.0890,131.80
EB Field - Dig 1,52.5,1,0.1376,5.1630,137.60
EB Field - Dig 2,52.5,1,0.0906,4.4910,90.60
EB Field - Dig 2,52.5,1,0.0976,4.6040,97.60
EB Field - Dig 2,52.5,1,0.0982,4.6140,98.20
EB Field - Dig 2,52.5,1,0.099,4.6260,99.00
EB Field - Dig 2,52.5,1,0.1009,4.6550,100.90
EB Field - Dig 2,52.5,1,0.1102,4.7940,110.20
EB Field - Dig 1,57.5,1,0.1277,5.0360,127.70
EB Field - Dig 1,57.5,1,0.1292,5.0550,129.20
EB Field - Dig 1,57.5,1,0.1294,5.0580,129.40
EB Field - Dig 1,57.5,1,0.13,5.0660,130.00
EB Field - Dig 1,57.5,1,0.1329,5.1030,132.90
EB Field - Dig 1,57.5,1,0.134,5.1170,134.00
EB Field - Dig 1,57.5,1,0.1344,5.1220,134.40
EB Field - Dig 1,57.5,1,0.1356,5.1380,135.60
EB Field - Dig 1,57.5,1,0.141,5.2050,141.00
EB Field - Dig 1,57.5,1,0.1475,5.2840,147.50
EB Field - Dig 1,57.5,1,0.1543,5.3640,154.30
EB Field - Dig 1,57.5,1,0.1551,5.3730,155.10
EB Field - Plot 12 Guard 2,72.5,1,0.2363,6.1820,236.30
EB Field - Plot 12 Guard 2,72.5,1,0.2448,6.2560,244.80
EB Field - Plot 12 Guard 2,72.5,1,0.2536,6.3300,253.60
EB Field - Plot 12 Guard 2,72.5,1,0.2571,6.3590,257.10
EB Field - Plot 12 Guard 2,72.5,1,0.2586,6.3710,258.60
EB Field - Plot 12 Guard 2,72.5,1,0.2593,6.3770,259.30
EB Field - Plot 12 Guard 2,72.5,1,0.2639,6.4140,263.90
EB Field - Plot 12 Guard 2,72.5,1,0.2861,6.5890,286.10
EB Field - Plot 12 Guard 2,72.5,1,0.2953,6.6590,295.30
EB Field - Plot 12 Guard 2,72.5,1,0.3003,6.6970,300.30
EB Field - Plot 12 Guard 2,72.5,1,0.3096,6.7650,309.60
EB Field - Plot 12 Guard 2,72.5,1,0.3113,6.7770,311.30
EB Field - Plot 12 Guard 2,72.5,1,0.313,6.7900,313.00
EB Field - Plot 12 Guard 2,72.5,1,0.355,7.0810,355.00
EB Field - Plot 12 Guard 1,72.5,1,0.2232,6.0660,223.20
EB Field - Plot 12 Guard 1,72.5,1,0.2519,6.3160,251.90
EB Field - Plot 12 Guard 1,72.5,1,0.2595,6.3780,259.50
EB Field - Plot 12 Guard 1,72.5,1,0.2907,6.6240,290.70
EB Field - Plot 12 Guard 1,72.5,1,0.3055,6.7350,305.50
EB Field - Plot 12 Guard 1,72.5,1,0.3104,6.7710,310.40
EB Field - Plot 24 Guard 1,72.5,1,0.2203,6.0400,220.30
EB Field - Plot 24 Guard 1,72.5,1,0.2381,6.1980,238.10
EB Field - Plot 24 Guard 1,72.5,1,0.239,6.2060,239.00
EB Field - Plot 24 Guard 1,72.5,1,0.2406,6.2200,240.60
EB Field - Plot 24 Guard 1,72.5,1,0.2422,6.2330,242.20
EB Field - Plot 24 Guard 1,72.5,1,0.25,6.3000,250.00
EB Field - Plot 24 Guard 1,72.5,1,0.2624,6.4020,262.40
EB Field - Plot 24 Guard 1,72.5,1,0.2659,6.4300,265.90
EB Field - Plot 24 Guard 1,72.5,1,0.2787,6.5320,278.70
EB Field - Plot 24 Guard 1,72.5,1,0.299,6.6870,299.00
EB Field - Plot 24 Guard 1,72.5,1,0.3315,6.9210,331.50
EB Field - Plot 24 Guard 1,72.5,1,0.3476,7.0310,347.60
EB Field - Plot 24 Guard 1,72.5,1,0.3646,7.1440,364.60
EB Field - Plot 24 Guard 1,72.5,1,0.3648,7.1450,364.80
EB Field - Plot 24 Guard 1,72.5,1,0.3952,7.3380,395.20
EB Field - Plot 24 Guard 2,72.5,1,0.2108,5.9510,210.80
EB Field - Plot 24 Guard 2,72.5,1,0.2336,6.1590,233.60
EB Field - Plot 24 Guard 2,72.5,1,0.2406,6.2200,240.60
EB Field - Plot 24 Guard 2,72.5,1,0.2455,6.2620,245.50
EB Field - Plot 24 Guard 2,72.5,1,0.2474,6.2780,247.40
EB Field - Plot 24 Guard 2,72.5,1,0.2527,6.3220,252.70
EB Field - Plot 24 Guard 2,72.5,1,0.2643,6.4170,264.30
EB Field - Plot 24 Guard 2,72.5,1,0.2653,6.4260,265.30
EB Field - Plot 24 Guard 2,72.5,1,0.2658,6.4300,265.80
EB Field - Plot 24 Guard 2,72.5,1,0.274,6.4950,274.00
EB Field - Plot 24 Guard 2,72.5,1,0.289,6.6110,289.00
EB Field - Plot 24 Guard 2,72.5,1,0.2933,6.6440,293.30
EB Field - Plot 1 Guard 2,72.5,1,0.2109,5.9520,210.90
EB Field - Plot 1 Guard 2,72.5,1,0.221,6.0460,221.00
EB Field - Plot 1 Guard 2,72.5,1,0.2364,6.1830,236.40
EB Field - Plot 1 Guard 2,72.5,1,0.241,6.2230,241.00
EB Field - Plot 1 Guard 2,72.5,1,0.2488,6.2900,248.80
EB Field - Plot 1 Guard 2,72.5,1,0.2567,6.3550,256.70
EB Field - Plot 1 Guard 2,72.5,1,0.2583,6.3690,258.30
EB Field - Plot 1 Guard 2,72.5,1,0.2669,6.4380,266.90
EB Field - Plot 1 Guard 2,72.5,1,0.2678,6.4460,267.80
EB Field - Plot 1 Guard 2,72.5,1,0.2816,6.5550,281.60
EB Field - Plot 1 Guard 2,72.5,1,0.3953,7.3390,395.30
EB Field - Plot 1 Guard 1,72.5,1,0.2396,6.2110,239.60
EB Field - Plot 1 Guard 1,72.5,1,0.2613,6.3930,261.30
EB Field - Plot 1 Guard 1,72.5,1,0.2722,6.4810,272.20
EB Field - Plot 1 Guard 1,72.5,1,0.2831,6.5660,283.10
EB Field - Plot 1 Guard 1,72.5,1,0.3067,6.7440,306.70
EB Field - Plot 1 Guard 1,72.5,1,0.3101,6.7690,310.10
EB Field - Plot 1 Guard 1,72.5,1,0.3227,6.8590,322.70
Early Baker,42.5,1,0.0599,3.9127,59.90
Early Baker,72.5,1,0.3833,7.2641,383.30
Early Baker,72.5,1,0.3637,7.1381,363.70
Early Baker,72.5,1,0.2747,6.5006,274.70
APT Farming,72.5,1,0.276,6.5108,276.00
APT Farming 2,72.5,1,0.2977,6.6772,297.70
APT Farming 2,72.5,1,0.2346,6.1675,234.60
APT Farming 2,72.5,1,0.2923,6.6366,292.30
APT Farming 2,72.5,1,0.3018,6.7077,301.80
APT Farming 2,72.5,1,0.2531,6.3255,253.10
APT Farming 2,72.5,1,0.2478,6.2811,247.80
APT Farming 2,72.5,1,0.2526,6.3214,252.60
APT Farming 2,72.5,1,0.3794,7.2393,379.40
APT Farming 3,72.5,1,0.3096,6.7650,309.60
Park Farm,72.5,1,0.3021,6.7099,302.10
Park Farm,72.5,1,0.2575,6.3620,257.50
Park Farm,72.5,1,0.2936,6.6464,293.60
Park Farm,72.5,1,0.2425,6.2360,242.50
Park Farm,72.5,1,0.3142,6.7983,314.20
Park Farm,72.5,1,0.2915,6.6305,291.50
Park Farm,72.5,1,0.2796,6.5390,279.60
Park Farm,72.5,1,0.2075,5.9202,207.50
Park Farm,72.5,1,0.3192,6.8342,319.20
Salmons,72.5,1,0.2739,6.4943,273.90
Salmons,72.5,1,0.2639,6.4143,263.90
Salmons,72.5,1,0.343,7.0000,343.00
Salmons,72.5,1,0.2496,6.2962,249.60
Salmons,72.5,1,0.3752,7.2125,375.20
Salmons,72.5,1,0.283,6.5654,283.00
Salmons,72.5,1,0.3269,6.8887,326.90
A,67.5,30,8.36,6.531731744,278.67
A,67.5,25,5.96,6.200624275,238.40
A,67.5,26,5.74,6.043838451,220.77
A,67.5,4,1.1,6.502957222,275.00
A,67.5,11,2.56,6.151047667,232.73
A,67.5,15,3.98,6.425850296,265.33
A,67.5,3,0.53,5.611145593,176.67
A,67.5,1,0.16,5.428835224,160.00
A,67.5,12,2.79,6.149044721,232.50
A,67.5,15,3.21,5.981424019,214.00
A,67.5,10,2.33,6.153449482,233.00
A,67.5,8,1.95,6.246664876,243.75
A,67.5,16,3.3,5.908328742,206.25
A,67.5,19,4.02,5.958781809,211.58
A,67.5,10,2.14,5.981424019,214.00
A,67.5,16,3.58,6.070917725,223.75
A,67.5,13,2.84,6.022705977,218.46
A,67.5,14,3.22,6.126925664,230.00
A,67.5,11,2.48,6.086294989,225.45
A,67.5,1,0.168,5.517848353,168.00
A,67.5,1,0.155,5.371685355,155.00
A,67.5,3,0.525,5.59344471,175.00
EB Field - Dig 1,57.5,1,0.1571,5.3960,157.10
EB Field - Dig 2,57.5,1,0.1185,4.9120,118.50
EB Field - Dig 2,57.5,1,0.1198,4.9300,119.80
EB Field - Dig 2,57.5,1,0.1412,5.2070,141.20
EB Field - Dig 2,57.5,1,0.1499,5.3120,149.90
EB Field - Dig 2,57.5,1,0.165,5.4850,165.00
EB Field - Dig 1,62.5,1,0.1243,4.9910,124.30
EB Field - Dig 1,62.5,1,0.1514,5.3300,151.40
EB Field - Dig 1,62.5,1,0.157,5.3950,157.00
EB Field - Dig 1,62.5,1,0.1624,5.4560,162.40
EB Field - Dig 1,62.5,1,0.1742,5.5850,174.20
EB Field - Dig 1,62.5,1,0.175,5.5930,175.00
EB Field - Dig 1,62.5,1,0.1764,5.6080,176.40
EB Field - Dig 1,62.5,1,0.1784,5.6290,178.40
EB Field - Dig 1,62.5,1,0.1823,5.6700,182.30
EB Field - Plot 12 Guard 2,67.5,1,0.1688,5.5270,168.80
EB Field - Plot 12 Guard 2,67.5,1,0.1932,5.7810,193.20
EB Field - Plot 12 Guard 2,67.5,1,0.2003,5.8510,200.30
EB Field - Plot 12 Guard 2,67.5,1,0.2135,5.9770,213.50
EB Field - Plot 12 Guard 2,67.5,1,0.2231,6.0650,223.10
EB Field - Plot 12 Guard 2,67.5,1,0.226,6.0910,226.00
EB Field - Plot 12 Guard 2,67.5,1,0.2334,6.1570,233.40
EB Field - Plot 12 Guard 1,67.5,1,0.1813,5.6600,181.30
EB Field - Plot 12 Guard 1,67.5,1,0.2088,5.9330,208.80
EB Field - Plot 12 Guard 1,67.5,1,0.2092,5.9360,209.20
EB Field - Plot 12 Guard 1,67.5,1,0.2093,5.9370,209.30
EB Field - Plot 12 Guard 1,67.5,1,0.2186,6.0240,218.60
EB Field - Plot 12 Guard 1,67.5,1,0.2276,6.1060,227.60
EB Field - Plot 12 Guard 1,67.5,1,0.2483,6.2850,248.30
EB Field - Plot 12 Guard 1,67.5,1,0.2508,6.3060,250.80
EB Field - Plot 12 Guard 1,67.5,1,0.2512,6.3100,251.20
EB Field - Plot 12 Guard 1,67.5,1,0.259,6.3740,259.00
EB Field - Plot 12 Guard 1,67.5,1,0.2663,6.4340,266.30
EB Field - Plot 12 Guard 1,67.5,1,0.2836,6.5700,283.60
EB Field - Plot 24 Guard 1,67.5,1,0.1704,5.5440,170.40
EB Field - Plot 24 Guard 1,67.5,1,0.1816,5.6630,181.60
